time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:51:42:931, 
0.0256,-0.13711,-0.04329,0.15289
0.0256,-0.02322,-0.16114,0.24417
0.0256,0.00336,-0.12303,0.29144
0.0256,0.05410,-0.28395,0.29554
0.0398,-0.02272,-0.35407,0.18429
0.0398,0.01142,-0.28656,0.12657
0.0398,0.14373,-0.29160,0.08173
0.0398,0.22724,-0.27717,-0.10080
0.0598,0.25097,-0.25713,-0.22921
0.0598,0.30258,-0.14867,-0.28985
0.0598,0.38348,-0.08055,-0.34189
0.0598,0.34264,0.21983,-0.08429
0.0800,0.44955,0.25199,0.19469
0.0800,0.31606,0.23538,0.21691
0.0800,-0.11297,0.51375,0.37300
0.0801,-0.36151,0.78537,0.44669
0.0994,-0.23790,0.53894,0.28701
0.0994,-0.15721,0.35006,0.19073
0.0994,-0.31093,0.28461,0.11996
0.0994,-0.37780,0.26282,-0.04920
0.1189,-0.30751,0.18411,-0.12590
0.1189,-0.07317,0.04804,-0.14835
0.1189,0.20691,0.02043,-0.04124
0.1189,0.45207,-0.13466,0.11197
0.1402,0.70159,-0.22145,0.25694
0.1402,0.92942,-0.50386,0.15422
0.1402,0.89130,-0.48687,-0.06332
0.1402,0.82535,-0.39330,-0.20946
0.1595,0.79650,-0.32964,-0.36903
0.1595,0.74143,-0.22731,-0.44905
0.1595,0.61555,-0.24867,-0.47060
0.1595,0.39788,-0.15851,-0.49798
0.1790,0.26258,0.03078,-0.58984
0.1790,0.45257,0.14757,-0.78932
0.1790,0.74702,0.16652,-0.76627
0.1790,0.95400,0.15941,-0.72417
0.1986,1.15050,0.21973,-0.67650
0.1986,1.29325,0.16787,-0.75880
0.1986,1.42813,0.17119,-0.72099
0.1986,1.34819,0.21770,-0.64587
0.2192,1.23731,0.23652,-0.54930
0.2192,0.97137,0.19990,-0.28508
0.2193,0.85521,0.15685,-0.10588
0.2193,0.48735,0.21707,0.21092
0.2390,0.29935,0.31197,0.34615
0.2390,0.42395,0.56909,0.14686
0.2390,0.27328,0.34542,0.07435
0.2390,0.02042,0.37688,0.39817
0.2598,-0.23826,0.47568,0.65429
0.2598,-0.59684,0.64181,0.72633
0.2598,-0.96375,0.89778,0.90729
0.2598,-1.54060,0.98093,1.16041
0.2786,-2.03336,1.03754,1.31819
0.2786,-2.52264,1.10871,1.39617
