time,X_value,Y_value,Z_value
Started:,Apr 14 2020,11:26:13:768, 
0.0096,0.34950,0.11696,-0.03490
0.0096,0.13344,-0.17956,0.28451
0.0096,0.01130,0.06511,0.28969
0.0096,0.08115,0.07307,0.12007
0.0323,0.01173,0.32115,0.04597
0.0323,0.10666,0.11012,0.02067
0.0323,0.15380,0.09306,-0.13790
0.0323,0.30178,-0.10707,-0.05585
0.0549,0.35773,-0.13517,0.12951
0.0549,0.41462,-0.04608,0.07946
0.0549,0.35852,0.11524,-0.16284
0.0549,0.42027,0.03728,-0.37753
0.0690,0.32849,0.02374,-0.46206
0.0690,0.28742,0.15101,-0.20687
0.0690,0.53909,0.36365,-0.29611
0.0690,0.59196,0.31973,-0.24060
0.0909,0.53900,0.30832,-0.09484
0.0909,0.68723,0.26145,-0.08388
0.0909,0.63575,0.15889,-0.05639
0.0909,0.56167,0.35756,0.10925
0.1094,0.62051,0.35249,0.17205
0.1094,0.55423,0.43260,0.13282
0.1094,0.32676,0.64272,0.12205
0.1094,0.15531,0.57121,-0.02907
0.1290,-0.06045,0.58300,-0.02175
0.1290,-0.20782,0.39265,0.00033
0.1290,-0.10625,0.12805,0.00057
0.1290,-0.05292,0.00448,-0.03069
0.1523,0.00062,0.18972,-0.03470
0.1523,-0.19353,-0.11726,-0.14823
0.1523,0.78749,-0.74740,-0.77890
0.1523,0.79074,-0.49674,-0.39913
0.1681,0.88487,-0.45100,-0.22236
0.1681,1.00698,-0.35226,-0.14277
0.1681,1.09234,-0.15133,-0.02051
0.1681,0.96182,0.12930,0.13804
0.1894,0.80489,0.41056,0.21796
0.1894,0.84538,0.43345,0.27131
0.1894,1.13311,0.21584,0.47998
0.1894,1.24202,0.00212,0.35216
0.2137,1.20930,-0.01117,-0.18886
0.2137,1.15944,0.03005,-0.52046
0.2137,0.97674,0.10679,-0.88298
0.2137,1.04106,0.07461,-1.09126
0.2296,0.97851,0.14065,-1.24262
0.2296,1.08585,0.29307,-1.26620
0.2296,1.01603,0.42782,-1.20443
0.2296,0.72683,0.46107,-0.95842
0.2519,0.46494,0.33604,-0.81078
0.2519,0.06392,0.82251,-0.75819
0.2519,0.40071,0.77742,-1.04083
0.2519,0.72696,0.85608,-1.21034
0.2750,1.20415,0.91973,-1.20936
0.2750,1.38872,1.18771,-1.04314
0.2750,0.90190,1.65055,-0.50934
0.2750,0.51191,2.09710,-0.05279
0.2892,0.64707,2.21599,-0.27380
0.2892,1.12902,1.98962,-0.58309
0.2892,1.85879,1.66862,-0.80575
0.2892,2.59681,1.25195,-0.75882
0.3120,3.09644,0.60702,-0.75125
0.3120,3.05442,0.02751,-0.48512
0.3120,2.91036,-0.44374,-0.32170
0.3120,2.28787,-0.59016,-0.06240
0.3277,1.66775,-0.73011,-0.13388
0.3277,0.94423,-0.39520,-0.35913
0.3277,0.18713,0.31760,-0.58169
0.3277,-0.26086,0.84740,-0.90867
0.3488,-1.05410,0.97695,-0.70451
0.3488,-1.27980,0.81704,-0.69296
0.3488,-1.44326,0.73831,-0.38750
0.3488,-1.20298,0.47318,-0.50167
0.3736,-1.59622,0.34297,-0.15581
0.3736,-1.48030,0.06732,-0.22907
0.3736,-1.76698,-0.04782,0.16470
0.3736,-1.90291,-0.28328,0.33357
0.3876,-2.09772,-0.31319,0.76606
0.3876,-2.55276,-0.24264,1.30917
0.3876,-2.86635,-0.17811,1.67143
0.3876,-3.13099,-0.16477,2.02442
0.4121,-3.37681,-0.05001,2.30807
0.4121,-3.41366,-0.05357,2.38662
0.4121,-3.31469,-0.00774,2.28141
0.4122,-3.07931,-0.04001,1.96882
0.4276,-2.97102,-0.08467,1.68351
0.4276,-2.78998,-0.00318,1.48403
0.4276,-2.54677,-0.10677,1.11737
0.4276,-2.15829,-0.16388,0.76977
0.4506,-1.91512,-0.23458,0.39795
0.4507,-1.52081,-0.14981,0.06032
0.4507,-1.24165,-0.12826,-0.09206
0.4507,-1.04669,-0.09853,-0.17551
0.4747,-0.79720,-0.04836,-0.24755
0.4747,-0.48224,0.02753,-0.25233
0.4747,-0.23729,0.18002,-0.36932
0.4747,0.04312,0.26693,-0.31225
0.4885,0.37017,0.31990,-0.36386
0.4885,0.78263,0.49937,-0.41739
0.4885,1.20136,0.64603,-0.40526
0.4885,1.46145,0.71351,-0.46806
0.5071,1.73212,0.77285,-0.57612
0.5071,1.90425,0.82753,-0.74282
0.5071,2.01817,0.84000,-0.95381
0.5071,2.03741,0.83624,-1.14886
0.5265,2.03977,0.80281,-1.28419
0.5265,1.82446,0.76468,-1.27587
0.5265,1.67763,0.61497,-1.29678
0.5265,1.38039,0.55034,-0.97524
0.5472,0.95589,0.35014,-0.66238
0.5472,0.67094,0.24319,-0.47847
0.5472,0.39737,0.01718,-0.21191
0.5472,0.07688,-0.07499,0.14360
0.5661,-0.19865,-0.23792,0.35857
0.5661,-0.41168,-0.31600,0.59080
0.5661,-0.51007,-0.47201,0.63154
0.5661,-0.70219,-0.46898,1.03494
0.5863,-1.11917,-0.42497,1.59599
0.5868,-1.42078,-0.40246,1.81209
0.5868,-1.52138,-0.37985,2.04253
0.5868,-1.75004,-0.24751,2.02803
0.6056,-1.87312,0.06444,2.28235
0.6056,-1.95690,0.12603,2.45087
0.6056,-2.18404,0.27461,2.41438
0.6056,-2.00858,0.38983,2.33148
0.6264,-2.05149,0.50854,2.16270
0.6264,-2.11338,0.69220,2.06855
0.6264,-2.10651,0.74800,1.90268
0.6264,-2.17179,0.86191,1.88978
0.6456,-2.16820,0.87544,1.75282
0.6457,-1.95202,0.87035,1.83455
0.6457,-1.93829,0.90928,1.56659
0.6457,-1.85781,0.88698,1.36095
0.6658,-1.72675,0.85853,1.25893
0.6658,-1.67996,0.85816,1.10984
0.6658,-1.56868,0.90690,0.92699
0.6658,-1.37670,0.87181,0.68303
0.6858,-1.19393,0.79099,0.45106
0.6858,-0.95671,0.82603,0.18035
0.6858,-0.75069,0.79910,-0.10790
0.6858,-0.52401,0.82426,-0.30949
0.7052,-0.44492,0.79717,-0.49611
0.7052,-0.31854,0.71248,-0.54829
0.7052,-0.34583,0.64539,-0.52113
0.7052,-0.30255,0.60257,-0.46774
0.7255,-0.35086,0.38743,-0.29271
0.7255,-0.29207,0.27596,-0.07185
0.7255,-0.27866,0.10668,0.14844
0.7255,-0.21766,-0.01025,0.31124
0.7466,-0.13079,-0.08447,0.37809
0.7466,-0.12599,-0.05536,0.56116
0.7466,-0.09581,-0.00272,0.61300
0.7466,-0.12927,0.19418,0.57169
0.7647,-0.15010,0.30502,0.42242
0.7647,-0.17467,0.42470,0.05155
0.7647,-0.09656,0.67817,-0.48281
0.7647,0.10119,0.75072,-0.98700
0.7853,0.36141,0.90833,-1.64369
0.7853,0.52546,0.99781,-2.19399
0.7853,0.69920,1.13986,-2.73846
0.7853,0.84603,1.16111,-3.12209
0.8047,0.96388,1.01897,-3.37331
0.8047,0.99285,0.85594,-3.49654
0.8047,0.91591,0.63744,-3.50724
0.8047,0.84736,0.29887,-3.33558
0.8257,0.74903,-0.07555,-2.95035
0.8258,0.63115,-0.38770,-2.37704
0.8258,0.59767,-0.79323,-1.73816
0.8258,0.53720,-1.25315,-0.98303
0.8448,0.41927,-1.60433,-0.09991
0.8448,0.35250,-1.86546,0.56022
0.8449,0.33432,-2.02214,1.05889
0.8449,0.18330,-2.03608,1.39771
0.8645,0.13689,-1.81930,1.55947
0.8645,0.44754,-1.44286,1.63037
0.8645,0.62397,-1.08423,1.55236
0.8645,0.84230,-0.62135,1.39090
0.8857,0.98928,-0.15736,1.00889
0.8857,1.17380,0.18064,0.61587
0.8857,1.30979,0.44621,0.16202
0.8857,1.36656,0.68433,-0.28054
0.9046,1.36724,0.75540,-0.73722
0.9046,1.19764,0.74566,-1.10009
0.9046,0.99323,0.77499,-1.27857
0.9046,0.80876,0.73903,-1.46163
0.9244,0.57479,0.75276,-1.63855
0.9244,0.29846,0.68919,-1.64540
0.9244,0.05491,0.60785,-1.73957
0.9244,-0.20934,0.71416,-1.68264
0.9466,-0.24086,0.83075,-1.77878
0.9466,-0.38592,1.02687,-1.94051
0.9466,-0.30495,1.23229,-2.00160
0.9466,-0.12576,1.40287,-2.14218
0.9652,0.09313,1.54285,-2.18283
0.9652,0.35264,1.61769,-2.27219
0.9652,0.72216,1.65040,-2.29676
0.9652,1.00156,1.56390,-2.42177
0.9844,1.28855,1.35423,-2.62725
0.9844,1.55236,1.00091,-2.80007
0.9844,1.61999,0.40590,-2.84697
0.9844,1.59351,-0.37976,-2.83868
1.0052,1.21219,-1.06335,-2.75652
1.0053,0.75599,-1.75536,-2.34746
1.0053,0.10554,-2.35520,-1.85018
1.0053,-0.38284,-2.76145,-1.41696
1.0245,-0.87399,-2.96693,-0.85837
1.0245,-1.16331,-2.94430,-0.45499
1.0245,-1.23223,-2.76392,-0.11671
1.0245,-1.52377,-2.35786,-0.10276
1.0437,-1.48202,-1.87707,-0.09276
1.0438,-1.19909,-1.42563,-0.22605
1.0438,-0.80855,-0.85095,-0.50680
1.0438,-0.40086,-0.26896,-0.77898
1.0634,-0.22559,0.05522,-0.99183
1.0634,0.17697,0.28550,-1.24619
1.0634,0.36835,0.25946,-1.36692
1.0634,0.39802,0.10811,-1.43890
1.0838,0.11496,-0.06318,-1.45783
1.0838,-0.22488,-0.28385,-1.37229
1.0838,-0.37969,-0.44529,-1.18090
1.0838,-0.53316,-0.52524,-1.01760
1.1031,-0.59193,-0.63126,-0.90064
1.1031,-0.60053,-0.70794,-0.78215
1.1031,-0.58275,-0.59557,-0.81576
1.1031,-0.39382,-0.53877,-0.89853
1.1228,-0.15326,-0.35781,-1.16535
1.1228,0.08255,-0.16534,-1.46826
1.1228,0.30427,-0.01611,-1.81127
1.1228,0.46763,0.10148,-1.84655
1.1433,0.47428,0.17262,-1.88375
1.1433,0.65230,0.23758,-1.81948
1.1433,0.70157,0.32303,-1.61588
1.1433,0.75457,0.26743,-1.28322
1.1630,0.65948,0.16739,-1.00031
1.1630,0.66048,0.03780,-0.59350
1.1630,0.66536,-0.18890,-0.13109
1.1630,0.45505,-0.40573,0.39694
