time,X_value,Y_value,Z_value
Started:,Apr 30 2020,14:02:45:047, 
0.0123,0.18655,-0.15520,0.30165
0.0123,0.24437,0.16153,0.22254
0.0123,0.70701,0.42311,0.21028
0.0123,0.18154,0.29817,-0.12422
0.0324,-0.40986,0.21112,-0.34372
0.0324,-0.81061,-0.04874,-0.09414
0.0324,-0.75623,-0.35321,0.22685
0.0324,-0.31866,-0.44918,0.26895
0.0523,0.02229,-0.38367,0.11258
0.0523,0.08851,-0.17210,0.10007
0.0523,-0.09107,0.05043,0.19333
0.0523,-0.11447,0.24685,0.14177
0.0722,-0.02683,0.43123,0.06078
0.0722,0.15077,0.38529,0.02769
0.0722,0.21018,0.57703,0.05929
0.0722,0.19608,0.64039,0.02151
0.0920,0.35782,0.68107,0.00903
0.0920,0.33267,0.75816,0.16370
0.0920,0.23611,0.69095,0.31955
0.0920,0.07906,0.49713,0.25461
0.1118,0.12295,0.24076,0.30897
0.1118,0.10223,0.12895,0.23290
0.1118,0.06623,-0.01604,0.15113
0.1118,0.01054,0.00405,0.10253
0.1317,-0.07318,-0.14409,0.20493
0.1317,-0.16040,-0.22202,0.28071
0.1317,-0.32867,-0.26175,0.44582
0.1317,-0.29376,-0.21790,0.45650
0.1529,-0.24334,-0.12427,0.41554
0.1530,-0.04218,-0.02459,0.47021
0.1530,0.16035,0.13166,0.30865
0.1530,0.31995,0.20706,0.11950
0.1723,0.43663,0.28266,0.01209
0.1723,0.55339,0.39477,-0.08176
0.1723,0.29391,0.26767,-0.05371
0.1723,0.12684,0.17836,0.01132
0.1923,0.17338,0.22165,-0.10716
0.1923,0.13324,0.06840,-0.24723
0.1924,0.08925,0.14682,-0.32232
0.1924,0.05261,0.19529,-0.28286
0.2114,-0.14425,0.26640,-0.13934
0.2114,-0.15859,0.19188,0.10050
0.2114,-0.14882,0.16908,0.20008
0.2114,-0.18025,0.07028,0.33418
0.2313,-0.27612,0.03176,0.47644
0.2313,-0.32570,0.03704,0.54881
0.2313,-0.33347,0.10721,0.43835
0.2313,-0.31036,0.12078,0.26193
0.2512,-0.17630,0.18608,0.19283
0.2512,0.00307,0.12641,0.19799
0.2512,0.09230,0.13565,0.11941
0.2512,0.15554,-0.06702,-0.00668
0.2712,0.17643,-0.08610,-0.10491
0.2712,0.23267,0.07907,-0.17997
0.2712,0.38650,0.08965,-0.31459
0.2712,0.58160,0.04125,-0.36222
0.2916,0.66818,0.05283,-0.43844
0.2916,0.96554,0.01961,-0.49703
0.2916,1.17250,-0.02425,-0.55672
0.2916,1.33001,-0.07018,-0.70955
0.3114,1.34289,-0.10845,-0.72323
0.3114,1.20009,-0.03108,-0.67771
0.3114,0.98176,0.35692,-0.48254
0.3114,0.60844,1.24160,-0.00235
0.3307,0.41534,1.28670,0.24444
0.3307,-0.21081,0.96334,0.37619
0.3307,-0.58196,0.82482,0.50732
0.3307,-0.75653,0.57398,0.38634
0.3509,-0.82554,0.42606,0.28711
0.3509,-0.77458,0.29152,0.25088
0.3509,-0.60946,0.12283,0.14117
0.3509,-0.69697,0.23820,0.01766
0.3710,-0.49824,-0.07615,0.16355
0.3710,-0.29096,-0.17753,0.07374
0.3710,-0.05484,-0.05815,-0.01812
0.3710,0.32374,-0.22987,-0.03936
0.3908,0.30371,-0.41150,0.09553
0.3908,0.16316,-0.58725,0.21437
0.3908,0.40736,-0.47788,0.22497
0.3908,0.31550,-0.26512,0.30495
0.4105,0.26830,0.19965,0.31610
0.4105,0.34311,0.28570,0.50944
0.4105,0.11497,0.60553,0.39281
