time,X_value,Y_value,Z_value
Started:,May 14 2020,14:05:08:083, 
0.0037,-0.01198,0.24327,0.06007
0.0102,-0.00985,0.24274,0.07604
0.0120,-0.00345,0.24966,0.07604
0.0120,-0.00665,0.25019,0.08510
0.0174,-0.00558,0.26298,0.08297
0.0175,-0.00132,0.27363,0.07285
0.0175,-0.00878,0.28109,0.06379
0.0190,-0.01144,0.28695,0.06433
0.0219,-0.02582,0.29494,0.06699
0.0301,-0.02636,0.29653,0.06699
0.0316,-0.02795,0.30079,0.06539
0.0316,-0.04234,0.29760,0.06486
0.0331,-0.04127,0.30985,0.06699
0.0344,-0.04500,0.31358,0.07285
0.0365,-0.03328,0.32583,0.07551
0.0386,-0.04021,0.33169,0.07604
0.0412,-0.03115,0.33542,0.07338
0.0498,-0.02795,0.33914,0.07232
0.0512,-0.03328,0.34767,0.06912
0.0512,-0.03381,0.34820,0.06433
0.0538,-0.03381,0.36258,0.07019
0.0552,-0.03115,0.37163,0.07764
0.0562,-0.02103,0.38389,0.07658
0.0584,-0.00878,0.39241,0.06752
0.0610,-0.00558,0.40413,0.06646
0.0696,-0.00079,0.40998,0.06646
0.0712,0.01039,0.42330,0.06166
0.0712,0.00986,0.42756,0.06699
0.0739,0.01093,0.44247,0.06859
0.0752,0.01253,0.45046,0.07072
0.0765,0.01519,0.46271,0.07445
0.0783,0.00241,0.47923,0.07391
0.0814,-0.00452,0.48615,0.08084
0.0909,-0.01251,0.50959,0.08457
0.0909,-0.01890,0.52290,0.09362
0.0909,-0.01943,0.53728,0.09895
0.0916,-0.02423,0.54953,0.10268
0.0932,-0.01943,0.56285,0.11439
0.0959,-0.02849,0.58629,0.12611
0.0984,-0.02955,0.59907,0.13304
0.1010,-0.02689,0.63475,0.15168
0.1096,-0.02636,0.65819,0.16712
0.1110,-0.03435,0.69441,0.17085
0.1110,-0.03967,0.72956,0.16979
0.1126,-0.03861,0.76365,0.17778
0.1147,-0.03754,0.79668,0.16872
0.1158,-0.04234,0.83183,0.16393
0.1182,-0.04447,0.85793,0.16180
0.1208,-0.04766,0.87923,0.15700
0.1297,-0.04713,0.90853,0.15754
0.1311,-0.05672,0.94049,0.15328
0.1312,-0.05725,0.96605,0.14955
0.1353,-0.05352,1.00653,0.13676
0.1353,-0.05565,1.04062,0.12558
0.1359,-0.04287,1.06832,0.11439
0.1382,-0.04873,1.09122,0.11120
0.1409,-0.04660,1.12158,0.11013
0.1490,-0.04393,1.14608,0.09895
0.1520,-0.04393,1.16632,0.10055
0.1521,-0.04074,1.17751,0.09735
0.1538,-0.03594,1.19615,0.09469
0.1563,-0.03222,1.19988,0.09043
0.1576,-0.02476,1.20094,0.09522
0.1588,-0.01304,1.19136,0.09841
0.1604,-0.00345,1.19082,0.10055
0.1689,0.00347,1.18550,0.10321
0.1707,0.00667,1.18337,0.11013
0.1707,0.02318,1.18390,0.11120
0.1724,0.02318,1.18656,0.11173
0.1734,0.02691,1.18922,0.11333
0.1753,0.02424,1.19029,0.12718
0.1777,0.01625,1.20467,0.12398
0.1805,0.01625,1.21639,0.12292
0.1890,0.01466,1.23769,0.12718
0.1907,0.00667,1.24568,0.13517
0.1907,0.00613,1.27072,0.14422
0.1931,0.00560,1.28670,0.14369
0.1947,-0.00132,1.30587,0.15061
0.1965,-0.00825,1.31280,0.15274
0.1984,-0.00931,1.32718,0.16073
0.2010,-0.01091,1.35487,0.17405
0.2091,-0.01198,1.38364,0.18151
0.2111,-0.00558,1.41400,0.19109
0.2111,-0.00718,1.45607,0.19376
0.2123,-0.00558,1.50028,0.19802
0.2137,-0.00558,1.54289,0.19748
0.2151,-0.00239,1.58177,0.19482
0.2176,-0.01251,1.63024,0.19802
0.2203,-0.02582,1.66433,0.19376
0.2291,-0.02423,1.69842,0.19482
0.2304,-0.02902,1.72452,0.19482
0.2304,-0.03861,1.73624,0.19163
0.2331,-0.04393,1.74583,0.19908
0.2347,-0.04447,1.75861,0.19482
0.2361,-0.04180,1.75914,0.19163
0.2376,-0.03168,1.76607,0.19908
0.2427,-0.02795,1.77565,0.20068
0.2536,-0.01198,1.78897,0.20547
0.2536,0.00241,1.79163,0.20654
0.2536,0.01519,1.78790,0.20547
0.2536,0.01785,1.78844,0.20814
0.2536,0.02584,1.79323,0.21027
0.2551,0.03809,1.80282,0.21133
0.2576,0.03756,1.81613,0.21400
0.2602,0.04821,1.83264,0.21932
0.2688,0.04448,1.84063,0.23264
0.2701,0.04448,1.86886,0.24063
0.2701,0.03969,1.88271,0.24755
0.2731,0.03703,1.90189,0.25394
0.2745,0.02797,1.91307,0.25021
0.2758,0.03117,1.92958,0.25820
0.2773,0.02371,1.95142,0.25661
0.2801,0.02158,1.96740,0.26140
0.2884,0.00507,1.98924,0.26193
0.2897,-0.00239,2.00042,0.27045
0.2929,-0.01144,2.00468,0.26566
0.2929,-0.02316,2.01960,0.25767
0.2962,-0.04766,2.05955,0.23743
0.2978,-0.06258,2.05688,0.23051
0.3000,-0.07057,2.03345,0.22252
0.3083,-0.08175,2.02652,0.21772
0.3102,-0.08654,2.02492,0.21240
0.3102,-0.08921,2.01960,0.21613
0.3126,-0.07855,2.03185,0.22305
0.3142,-0.07696,2.03132,0.21559
0.3153,-0.06630,2.03611,0.22412
0.3170,-0.06204,2.05475,0.21826
0.3199,-0.05299,2.06647,0.21879
0.3287,-0.04393,2.07553,0.21932
0.3300,-0.03914,2.09683,0.21559
0.3304,-0.03275,2.10322,0.21932
0.3317,-0.02050,2.10589,0.21187
0.3330,-0.01357,2.10109,0.21187
0.3348,-0.00665,2.09417,0.20973
0.3370,-0.00345,2.08511,0.21400
0.3399,0.00773,2.06807,0.21985
0.3486,0.00880,2.04250,0.22199
0.3502,0.01039,2.01001,0.22678
0.3502,0.00773,1.95568,0.23051
0.3520,0.00507,1.88271,0.23424
0.3531,0.01359,1.80868,0.24436
0.3561,0.02424,1.73677,0.23903
0.3574,0.02531,1.67392,0.25341
0.3594,0.04075,1.61000,0.24968
0.3682,0.05087,1.56207,0.26992
0.3696,0.05460,1.52745,0.28590
0.3724,0.06685,1.48856,0.29868
0.3724,0.06685,1.47472,0.31147
0.3739,0.06206,1.46087,0.32425
0.3755,0.06259,1.45288,0.33597
0.3769,0.05407,1.45021,0.34928
0.3795,0.06153,1.45235,0.35674
0.3885,0.05940,1.44862,0.36207
0.3899,0.06526,1.45448,0.36047
0.3899,0.06579,1.46140,0.36793
0.3924,0.05940,1.46619,0.36580
0.3938,0.06153,1.47099,0.37325
0.3951,0.05247,1.47418,0.37485
0.3972,0.04928,1.47045,0.37165
0.3992,0.05460,1.46939,0.36952
0.4083,0.06099,1.46992,0.36207
0.4095,0.05886,1.47472,0.35568
0.4109,0.06206,1.47152,0.34715
0.4109,0.06366,1.46992,0.33011
0.4130,0.07378,1.47099,0.32319
0.4144,0.07484,1.46300,0.31999
0.4168,0.07538,1.46353,0.31147
0.4193,0.08550,1.47045,0.31253
0.4277,0.08603,1.48004,0.30081
0.4294,0.09455,1.48856,0.29709
0.4294,0.10467,1.49868,0.28910
0.4312,0.10733,1.51307,0.28910
0.4324,0.11000,1.52638,0.28111
0.4343,0.12757,1.54769,0.28004
0.4365,0.12811,1.56846,0.28217
0.4394,0.12757,1.58337,0.27365
0.4479,0.13290,1.61746,0.27365
0.4492,0.13237,1.65581,0.26726
0.4492,0.12438,1.68351,0.26886
0.4511,0.10254,1.70961,0.26619
0.4521,0.10254,1.74955,0.26193
0.4540,0.08337,1.79483,0.25767
0.4565,0.06898,1.81986,0.25075
0.4591,0.05514,1.85874,0.23850
0.4678,0.04289,1.87952,0.22678
0.4692,0.03703,1.90082,0.22092
0.4692,0.03543,1.91360,0.21666
0.4720,0.02158,1.93065,0.20388
0.4733,0.02584,1.93651,0.20388
0.4747,0.01199,1.93491,0.20334
0.4767,0.01306,1.92692,0.19482
0.4790,0.00613,1.90562,0.18736
0.4878,0.00667,1.89017,0.18151
0.4892,0.00667,1.87952,0.17565
0.4892,-0.00079,1.85928,0.18097
0.4917,-0.00505,1.84117,0.17618
0.4920,0.00347,1.82998,0.18470
0.4939,-0.00558,1.81347,0.17778
0.4966,-0.00239,1.79536,0.17618
0.4991,0.00134,1.77991,0.18470
0.5080,-0.01517,1.76607,0.18683
0.5091,-0.00825,1.75435,0.18949
0.5091,-0.00878,1.73464,0.19429
0.5109,-0.01517,1.72505,0.21240
0.5122,-0.01783,1.71014,0.21613
0.5139,-0.01943,1.70748,0.22039
0.5162,-0.01943,1.70002,0.22944
0.5188,-0.02636,1.69576,0.24276
0.5277,-0.02369,1.69310,0.25181
0.5290,-0.01890,1.68191,0.26033
0.5290,-0.02103,1.66859,0.27099
0.5310,-0.01890,1.66380,0.27685
0.5321,-0.01357,1.66114,0.27685
0.5336,-0.01251,1.66167,0.27259
0.5361,-0.00985,1.66220,0.25341
0.5387,-0.00985,1.66380,0.24489
0.5471,0.00027,1.67978,0.24169
0.5489,0.00027,1.68830,0.23956
0.5489,-0.00452,1.70907,0.23956
0.5508,-0.00452,1.71067,0.25448
0.5522,-0.01837,1.71600,0.23424
0.5549,-0.02423,1.70002,0.21613
0.5562,-0.01997,1.69310,0.20334
0.5589,-0.01570,1.68191,0.20121
0.5716,-0.00878,1.64942,0.19269
0.5716,-0.00931,1.62865,0.18417
0.5716,-0.00985,1.60308,0.18257
0.5716,-0.01038,1.59669,0.18417
0.5737,-0.00825,1.56686,0.19429
0.5751,-0.01624,1.53916,0.18523
0.5765,-0.01730,1.53224,0.18470
0.5786,-0.02636,1.51626,0.19003
0.5877,-0.03275,1.50348,0.19589
0.5892,-0.03648,1.50028,0.19802
0.5892,-0.05352,1.48643,0.20068
0.5908,-0.07909,1.48271,0.20973
0.5922,-0.08867,1.46353,0.21027
0.5938,-0.09666,1.43530,0.22305
0.5958,-0.09773,1.39216,0.22731
0.5987,-0.09347,1.35221,0.22944
0.6077,-0.09240,1.31546,0.22891
0.6092,-0.08175,1.29575,0.23850
0.6092,-0.08015,1.27072,0.23690
0.6107,-0.05618,1.25953,0.25554
0.6133,-0.04287,1.27285,0.28643
