time,X_value,Y_value,Z_value
Started:,Apr 14 2020,14:34:50:207, 
0.0161,0.18954,0.11520,0.35670
0.0161,0.05867,0.06514,0.40091
0.0161,0.12711,0.01653,0.37568
0.0215,0.04197,-0.05737,0.29402
0.0356,-0.00947,-0.02219,0.26967
0.0356,0.00486,-0.02444,0.30840
0.0356,0.07303,-0.10993,0.31521
0.0403,0.00397,-0.16384,0.18894
0.0554,-0.06418,-0.00702,0.02291
0.0554,-0.18233,-0.00901,0.03606
0.0554,-0.39708,-0.00147,-0.04330
0.0602,-0.29613,0.13938,0.05816
0.0757,-0.27117,0.16613,0.00700
0.0757,-0.04562,0.21823,-0.01144
0.0757,0.22038,0.11561,-0.05863
0.0797,0.36714,-0.00938,-0.14362
0.0968,0.58283,-0.03285,-0.22617
0.0968,0.72913,-0.13044,-0.32072
0.0968,0.84623,-0.18170,-0.36934
0.1002,0.80565,-0.18208,-0.40590
0.1155,0.82989,-0.34928,-0.29426
0.1155,0.78488,-0.17939,-0.34590
0.1155,0.68054,-0.18450,-0.27312
0.1186,0.49598,-0.21633,-0.34173
0.1354,0.73392,-0.01744,-0.33915
0.1354,0.78748,-0.00908,-0.33376
0.1354,0.73456,0.20985,-0.23404
0.1393,0.85181,0.21270,0.05259
0.1572,0.48589,0.05346,0.15941
0.1572,-0.02888,0.30082,0.36940
0.1572,0.05972,0.25620,0.53163
0.1617,-0.04699,-0.02951,0.49988
0.1757,-0.30515,-0.01446,0.36306
0.1757,-0.55545,0.20077,0.20663
0.1757,-0.56237,0.23326,0.12360
0.1795,-0.44719,0.26730,0.13850
0.1945,-0.23944,0.14016,0.12033
0.1945,-0.04798,0.07513,0.15426
0.1945,0.12908,-0.00881,0.09078
0.1986,0.23203,-0.12661,-0.11028
0.2149,0.44920,-0.18355,-0.17397
0.2149,0.60580,-0.18827,-0.07374
0.2149,0.71763,-0.30299,-0.05443
0.2193,0.70197,-0.09399,-0.17281
0.2344,0.61816,0.14741,-0.24587
0.2344,0.47360,0.37822,-0.31631
0.2344,0.42502,0.59923,-0.02690
0.2379,0.36070,0.71609,0.14251
0.2549,0.34237,0.69205,0.35421
0.2549,0.41661,0.65837,0.37597
0.2549,0.62333,0.53987,0.31529
0.2583,0.54497,0.43416,0.26327
0.2955,0.59020,0.22890,0.14281
0.2955,0.56458,0.11473,0.13546
0.2955,0.58475,0.04157,0.16154
0.2955,0.67895,-0.26235,0.25229
0.3157,0.82114,-0.38571,0.22090
0.3157,0.91231,-0.63935,0.26579
0.3157,0.88227,-0.74542,0.10235
0.3157,0.83093,-0.69222,0.13765
0.3363,0.83503,-0.64867,-0.01013
0.3363,0.80420,-0.55075,-0.03695
0.3363,0.64438,-0.35236,0.04840
0.3363,0.41685,-0.12898,0.14072
0.3550,0.28758,-0.05937,0.32840
0.3550,0.09171,0.38678,0.51656
0.3550,-0.68955,1.09511,0.32228
0.3550,-0.16745,0.83086,0.30052
0.3749,0.37631,0.77373,0.44638
0.3749,-1.91427,3.06458,0.19744
0.3749,-2.31230,4.32357,-1.25763
0.3749,1.08505,2.29225,-0.51360
0.3956,2.42628,1.39129,0.41609
0.3956,2.60076,0.90251,0.90859
0.3956,2.05477,0.57911,0.76437
0.3957,1.46072,0.46504,0.62600
0.4151,1.18070,0.49969,0.77691
0.4151,1.30912,0.81012,0.88897
0.4151,0.57092,0.54059,1.10646
0.4151,0.12517,0.33193,1.63233
0.4349,-0.22286,0.62977,2.03856
0.4349,-0.64980,1.10023,2.20955
0.4349,-0.62020,1.27699,1.97172
0.4349,-0.10073,1.32711,1.51959
0.4560,0.82312,1.33401,1.01734
0.4560,1.78950,1.30006,0.45925
0.4560,2.51305,1.16328,-0.07478
0.4560,2.95905,0.95428,-0.48338
0.4744,3.12915,0.62706,-0.43034
0.4744,2.98704,0.43054,-0.26159
0.4744,2.50406,0.27116,-0.00979
0.4744,1.99237,0.18346,0.23900
0.4942,1.49888,0.21038,0.31314
0.4942,1.14550,0.19686,0.32973
0.4942,0.97117,0.12640,0.37392
0.4942,0.91407,0.04659,0.35108
0.5146,0.90003,-0.11397,0.43520
0.5146,0.80929,-0.23722,0.38723
0.5146,0.77317,-0.38436,0.33883
0.5146,0.73471,-0.44957,0.22282
0.5353,0.69243,-0.44697,0.13360
0.5355,0.63262,-0.40439,-0.04100
0.5355,0.41722,-0.30899,-0.06741
0.5356,0.30005,-0.24697,-0.02921
0.5539,0.17623,-0.13795,0.07749
0.5539,0.08269,0.02178,0.20226
0.5539,0.06399,0.06572,0.25027
0.5539,0.11028,0.17001,0.17178
0.5737,0.00926,0.29898,0.13339
0.5737,0.08371,0.34268,-0.06202
0.5737,0.11669,0.37372,-0.29734
0.5737,0.13147,0.49144,-0.26283
0.5928,0.19517,0.55851,-0.33603
0.5928,0.09685,0.67225,-0.42163
0.5928,0.20628,0.73090,-0.56439
0.5928,0.14977,0.86529,-0.79831
0.6148,0.21460,0.85695,-0.87897
0.6148,0.24115,0.94105,-1.20969
0.6149,0.27231,0.92734,-1.32740
0.6149,0.31509,0.82722,-1.51299
0.6336,0.22189,0.66710,-1.42589
0.6336,0.32528,0.59737,-1.22526
0.6336,0.18412,0.32288,-0.85178
0.6336,0.22939,0.17561,-0.50873
0.6535,0.19495,-0.08390,-0.20210
0.6535,0.21164,-0.32033,0.02970
0.6535,0.27635,-0.54358,0.22102
0.6535,0.27162,-0.70213,0.26665
0.6737,0.26652,-0.91608,0.30722
0.6737,0.38653,-0.96147,0.11313
0.6737,0.44774,-0.88700,-0.12856
0.6737,0.55620,-0.66157,-0.41814
0.6940,0.49299,-0.39474,-0.54374
0.6940,0.19792,0.02855,-0.72144
0.6940,-0.08349,0.53775,-0.91585
0.6940,-0.20223,0.95588,-1.14854
0.7130,-0.27731,1.28784,-1.57208
0.7130,-0.33922,1.42251,-2.20889
0.7130,-0.26703,1.40148,-2.72219
0.7130,-0.19713,1.30866,-2.86196
0.7342,-0.19315,0.95477,-2.70237
0.7344,-0.26503,0.53852,-2.19122
0.7344,-0.29125,0.10695,-1.68075
0.7344,-0.24706,-0.40682,-1.05577
0.7530,-0.13297,-1.03221,-0.47002
0.7530,-0.35245,-1.54545,0.11617
0.7530,-0.49156,-2.19775,0.59784
0.7530,-0.44480,-2.62949,0.94921
0.7736,-0.41367,-2.94087,1.23736
0.7736,-0.10805,-2.91507,1.26798
0.7736,-0.07057,-2.76038,1.16765
0.7736,-0.23794,-2.31421,0.81324
0.7933,-0.22790,-1.75531,0.60876
0.7933,-0.38052,-1.04170,0.29595
0.7933,-0.46296,-0.23724,0.06998
0.7933,-0.51213,0.36750,-0.21781
0.8132,-0.39628,0.98065,-0.48964
0.8132,-0.41699,1.49304,-0.62846
0.8132,-0.41371,1.73989,-0.68634
0.8132,-0.31276,1.77431,-0.82830
0.8338,0.03686,1.70137,-0.82463
0.8338,0.36781,1.51477,-0.88436
0.8338,0.74054,1.14562,-0.92277
0.8338,1.03060,0.76454,-0.84074
0.8520,1.35681,0.39920,-0.91882
0.8520,1.55140,0.11095,-0.98398
0.8520,1.59616,-0.16392,-0.98693
0.8520,1.29750,-0.42068,-1.00819
0.8719,0.97872,-0.58051,-0.95802
0.8719,0.59807,-0.65479,-0.81127
0.8719,0.20214,-0.61717,-0.60738
0.8719,-0.08029,-0.51480,-0.38523
0.8927,-0.26244,-0.30546,-0.17312
0.8927,-0.49603,-0.11502,-0.04702
0.8927,-0.68157,0.01311,-0.03559
0.8927,-0.72992,0.12923,-0.07826
0.9123,-0.74817,0.04170,-0.04682
0.9123,-0.69968,-0.06610,-0.18783
0.9123,-0.46491,-0.15260,-0.17655
0.9123,-0.39167,-0.29189,-0.17624
0.9325,-0.32060,-0.42055,-0.31259
0.9325,-0.17382,-0.55113,-0.36625
0.9325,-0.17526,-0.67418,-0.55282
0.9325,-0.15535,-0.86155,-0.71141
0.9524,-0.30032,-1.05057,-0.96936
0.9524,-0.51131,-1.30733,-1.26491
0.9524,-0.67480,-1.50052,-1.42129
0.9524,-0.92188,-1.61248,-1.47680
0.9729,-1.12285,-1.63090,-1.56948
0.9729,-1.19039,-1.72110,-1.46893
0.9729,-1.21429,-1.73011,-1.37226
0.9729,-1.12671,-1.72038,-1.34571
0.9918,-1.11123,-1.77001,-1.13778
0.9918,-0.96159,-1.91076,-1.04765
0.9918,-0.71043,-1.91891,-0.92738
0.9918,-0.42982,-1.98516,-0.90247
1.0111,-0.11885,-2.00720,-0.82913
1.0111,0.25530,-1.83629,-0.81106
1.0111,0.54024,-1.72666,-0.79589
1.0111,0.77746,-1.69278,-0.59827
1.0316,1.03999,-1.55800,-0.51008
1.0316,1.33061,-1.51560,-0.46194
1.0316,1.62937,-1.47912,-0.46871
1.0316,1.86525,-1.48193,-0.56966
1.0516,2.03467,-1.51295,-0.56550
1.0516,1.92076,-1.46431,-0.70334
1.0516,1.72117,-1.55039,-0.85042
1.0516,1.51102,-1.57234,-0.87633
1.0712,1.31686,-1.53329,-0.92854
1.0712,1.07423,-1.52750,-0.94581
1.0712,0.85165,-1.39921,-0.86331
1.0712,0.70580,-1.37009,-0.73513
1.0909,0.46015,-1.20553,-0.56500
1.0909,0.41994,-1.15816,-0.42647
1.0909,0.27861,-0.97061,-0.26422
1.0909,0.25173,-0.86848,-0.04474
1.1108,0.07781,-0.70738,0.13505
1.1108,-0.06778,-0.57660,0.23790
1.1108,-0.24481,-0.39073,0.31320
1.1108,-0.31311,-0.28650,0.37689
1.1313,-0.42349,-0.24134,0.43975
1.1313,-0.53254,-0.11992,0.31861
1.1313,-0.54736,-0.12980,0.28541
1.1313,-0.53443,-0.21596,0.25492
1.1509,-0.43454,-0.17701,0.12871
1.1509,-0.39161,-0.23943,0.15818
1.1509,-0.29381,-0.13647,0.14091
1.1509,-0.16410,-0.06892,0.26985
1.1710,0.03172,-0.08060,0.34683
1.1710,0.30387,-0.14560,0.34452
1.1710,0.55149,-0.16309,0.36718
1.1710,0.84023,-0.25045,0.38595
1.1910,0.99735,-0.28079,0.30410
1.1910,1.17437,-0.24607,0.26749
1.1910,1.10934,-0.30529,0.27515
1.1910,1.07674,-0.21887,0.20635
1.2119,1.01159,-0.23958,0.28874
1.2120,0.84297,-0.18251,0.37686
1.2121,0.84806,-0.19292,0.44494
1.2121,0.82491,-0.15822,0.45727
1.2334,0.82797,-0.16687,0.48334
1.2334,0.87555,-0.26242,0.55007
1.2334,0.86334,-0.18179,0.47891
1.2334,0.86201,-0.25060,0.35186
1.2509,0.84540,-0.17496,0.37089
1.2509,0.90166,-0.05863,0.39201
1.2509,0.83000,-0.03506,0.32817
1.2509,0.78546,0.03881,0.28405
1.2708,0.65924,0.11208,0.25699
1.2709,0.60294,0.03366,0.26456
1.2709,0.44433,0.14290,0.30124
1.2709,0.27394,0.09123,0.20885
1.2903,0.19062,0.05611,0.12410
1.2903,0.03347,0.12430,0.10399
1.2903,-0.05788,0.11995,0.16650
1.2903,-0.15146,0.15136,0.08334
1.3102,-0.21162,0.09076,0.09418
1.3102,-0.28522,0.07738,0.13231
1.3102,-0.34681,0.06741,0.17105
1.3102,-0.32286,0.02231,0.21105
1.3300,-0.34275,-0.07281,0.21958
1.3300,-0.17551,-0.18082,0.25114
1.3300,-0.01242,-0.26560,0.28423
1.3300,0.18650,-0.38393,0.24264
1.3499,0.40382,-0.38796,0.12628
1.3499,0.61294,-0.37948,0.16879
1.3499,0.70027,-0.36867,0.03579
1.3499,0.78441,-0.31473,0.01096
1.3696,0.80557,-0.29046,-0.03208
1.3696,0.74305,-0.27625,-0.01362
1.3696,0.67457,-0.19511,0.06384
1.3696,0.71443,-0.16008,0.08445
1.3901,0.72567,-0.16346,0.16756
1.3901,0.67393,-0.07053,0.22148
1.3901,0.68187,-0.05228,0.26516
1.3901,0.69026,-0.06755,0.30519
1.4140,0.72255,-0.15054,0.30773
1.4140,0.79280,-0.12279,0.25829
1.4140,0.81805,-0.11427,0.13508
1.4140,0.83129,-0.10790,0.08383
1.4295,0.77796,-0.01810,0.08101
1.4295,0.70861,-0.05307,-0.00174
1.4295,0.64869,-0.14780,-0.01411
1.4295,0.55696,-0.13505,0.01140
1.4498,0.45772,-0.23265,0.03864
1.4498,0.45848,-0.31313,-0.00245
1.4499,0.45183,-0.39483,-0.03641
1.4499,0.41437,-0.49033,0.03607
1.4698,0.39091,-0.60871,0.05237
1.4698,0.35072,-0.68774,0.07904
1.4698,0.37322,-0.70072,0.11139
1.4698,0.33497,-0.77908,0.11260
1.4892,0.24867,-0.81131,0.15770
1.4892,0.31877,-0.72671,0.10673
1.4892,0.32682,-0.75509,0.16996
1.4892,0.39443,-0.64386,0.15647
1.5096,0.41202,-0.58272,0.15415
1.5096,0.37350,-0.46536,0.00538
1.5096,0.31997,-0.42374,-0.04124
1.5096,0.35615,-0.38357,-0.07572
1.5303,0.46189,-0.36228,-0.22537
1.5304,0.49867,-0.40737,-0.21396
1.5304,0.68043,-0.35911,-0.29527
1.5304,0.71383,-0.40807,-0.22229
1.5528,0.78300,-0.58913,-0.24643
1.5528,0.92144,-0.69971,-0.21013
1.5528,1.13304,-0.83388,-0.26833
1.5528,1.31037,-0.98011,-0.20118
1.5727,1.41738,-1.06813,-0.23399
1.5727,1.32433,-1.15581,-0.37250
1.5727,1.29885,-1.27629,-0.34976
1.5727,1.11600,-1.20747,-0.44105
1.5892,0.92981,-1.08983,-0.45771
1.5892,0.68401,-1.02823,-0.43667
1.5892,0.57674,-0.82230,-0.46410
1.5892,0.53168,-0.63553,-0.23837
1.6095,0.43435,-0.53296,-0.26193
1.6095,0.44834,-0.30749,-0.11373
1.6095,0.52311,-0.28724,0.00967
1.6095,0.52825,-0.19212,0.14925
1.6297,0.54788,-0.14056,0.24487
1.6297,0.62566,-0.19012,0.32807
1.6297,0.64659,-0.11659,0.34349
1.6297,0.61346,-0.14374,0.43722
1.6492,0.53351,-0.20836,0.45323
1.6492,0.40258,-0.29118,0.35174
1.6492,0.28926,-0.18162,0.25711
1.6492,0.11279,-0.24180,0.22486
1.6738,0.06932,-0.35509,0.09391
1.6738,-0.03219,-0.37023,0.02317
1.6738,0.00023,-0.36783,0.01091
1.6738,0.09701,-0.45386,-0.02460
1.6892,0.22547,-0.40968,-0.05125
1.6893,0.35892,-0.36256,-0.07977
1.6893,0.54635,-0.30436,-0.05452
1.6893,0.78099,-0.38714,-0.00099
1.7102,1.00417,-0.44064,0.00799
1.7102,1.09278,-0.52309,0.01196
1.7102,1.12941,-0.61914,0.05454
1.7102,0.97570,-0.60407,0.15438
1.7283,0.77573,-0.58357,0.23342
1.7284,0.60632,-0.54753,0.27192
1.7284,0.36541,-0.49307,0.29578
1.7284,0.18373,-0.36523,0.31460
1.7493,-0.02495,-0.26279,0.32005
1.7493,-0.10316,-0.24229,0.23214
1.7494,-0.11064,-0.14088,0.16548
1.7494,-0.06200,-0.02387,0.17681
1.7684,0.06271,0.00371,0.11244
1.7684,0.25136,0.05437,0.04455
1.7684,0.45039,0.06220,-0.00380
1.7684,0.62583,-0.05841,-0.03442
1.7895,0.71819,-0.15887,-0.07683
1.7895,0.78073,-0.34448,-0.07247
1.7895,0.79956,-0.51156,-0.05567
1.7895,0.64538,-0.65272,0.02681
1.8082,0.49076,-0.94557,0.08831
1.8082,0.31119,-1.03092,0.21149
1.8082,0.20606,-1.10939,0.24970
1.8082,0.08232,-1.06360,0.30593
1.8287,0.05283,-0.96485,0.25469
1.8287,0.02690,-0.73558,0.17149
1.8287,0.03339,-0.52954,0.13911
1.8288,0.07274,-0.35149,-0.00002
1.8484,0.22239,-0.17932,-0.07277
