time,X_value,Y_value,Z_value
Started:,Apr 14 2020,13:36:07:437, 
0.0038,-0.01988,0.10011,0.04167
0.0038,-0.02467,0.11076,0.04167
0.0038,-0.02308,0.12354,0.04593
0.0040,-0.03000,0.13153,0.05499
0.0054,-0.02893,0.14645,0.05126
0.0076,-0.02521,0.16296,0.05765
0.0102,-0.02787,0.17681,0.05605
0.0189,-0.02467,0.18746,0.05499
0.0203,-0.03373,0.18906,0.05605
0.0219,-0.02840,0.17308,0.05499
0.0219,-0.04385,0.17361,0.05871
0.0257,-0.05876,0.15390,0.06138
0.0295,-0.07048,0.13685,0.05818
0.0366,-0.06622,0.11715,0.06511
0.0395,-0.07368,0.09851,0.06777
0.0406,-0.07687,0.08199,0.07044
0.0406,-0.07794,0.06548,0.06245
0.0424,-0.07581,0.05749,0.06724
0.0451,-0.06782,0.05270,0.06298
0.0466,-0.06409,0.05430,0.05392
0.0477,-0.06036,0.05217,0.05073
0.0507,-0.04864,0.05163,0.04593
0.0590,-0.04545,0.05643,0.04913
0.0603,-0.03533,0.05909,0.04167
0.0603,-0.02840,0.06442,0.03528
0.0622,-0.02361,0.07507,0.03422
0.0635,-0.02148,0.07880,0.02250
0.0649,-0.02414,0.08998,0.02729
0.0674,-0.03479,0.11129,0.02410
0.0712,-0.03479,0.11715,0.02995
0.0789,-0.03213,0.14218,0.03741
0.0805,-0.03426,0.15283,0.04327
0.0805,-0.04065,0.17467,0.04647
0.0820,-0.04758,0.20343,0.05286
0.0838,-0.04278,0.22847,0.05712
0.0852,-0.04758,0.26682,0.06458
0.0891,-0.04545,0.31103,0.07470
0.0907,-0.05344,0.36109,0.07683
0.0981,-0.05397,0.42394,0.07576
0.1002,-0.05610,0.48892,0.08162
0.1002,-0.05503,0.54858,0.07203
0.1017,-0.04971,0.62368,0.06298
0.1028,-0.05237,0.69665,0.05659
0.1047,-0.05397,0.76003,0.04593
0.1072,-0.05450,0.82022,0.04274
0.1099,-0.06515,0.87242,0.02836
0.1193,-0.08007,0.91237,0.01131
0.1215,-0.09285,0.92302,-0.00307
0.1215,-0.10936,0.91343,-0.00200
0.1228,-0.11416,0.88627,-0.00094
0.1235,-0.12587,0.84579,0.01664
0.1251,-0.13493,0.81063,0.01291
0.1269,-0.14452,0.77015,0.03262
0.1296,-0.13759,0.73500,0.05073
0.1390,-0.14185,0.71423,0.06830
0.1419,-0.13812,0.71423,0.08961
0.1419,-0.13759,0.73979,0.09174
0.1431,-0.14771,0.77655,0.09813
0.1442,-0.13493,0.81862,0.09653
0.1457,-0.13227,0.86283,0.09707
0.1471,-0.13173,0.90491,0.09707
0.1495,-0.12641,0.94326,0.10133
0.1583,-0.12268,0.98747,0.11358
0.1597,-0.12694,1.04393,0.11624
0.1597,-0.12800,1.10571,0.11464
0.1612,-0.13812,1.16537,0.12636
0.1625,-0.13653,1.24047,0.12743
0.1653,-0.15730,1.31184,0.12423
0.1669,-0.16209,1.39546,0.12530
0.1701,-0.17434,1.49773,0.12050
0.1784,-0.17754,1.61384,0.12902
0.1802,-0.19192,1.73102,0.12796
0.1802,-0.19725,1.86418,0.12902
0.1815,-0.20151,2.00160,0.12210
0.1831,-0.19991,2.10866,0.10932
0.1848,-0.19032,2.19015,0.11198
0.1886,-0.18446,2.23330,0.10239
0.1903,-0.18659,2.25939,0.09813
0.1983,-0.19192,2.27111,0.08269
0.1998,-0.19991,2.28603,0.06777
0.1998,-0.21695,2.30999,0.05073
0.2013,-0.22601,2.32065,0.04380
0.2030,-0.23986,2.33343,0.03315
0.2042,-0.24359,2.35047,0.02782
0.2075,-0.24891,2.36379,0.03315
0.2092,-0.24838,2.39309,0.03102
0.2181,-0.23932,2.41918,0.02995
0.2195,-0.23826,2.44901,0.03155
0.2195,-0.23986,2.48949,0.02836
0.2211,-0.23986,2.53849,0.03368
0.2230,-0.24359,2.58856,0.03581
0.2246,-0.24518,2.64182,0.04966
0.2276,-0.25371,2.69935,0.06245
0.2301,-0.25743,2.77285,0.07789
0.2377,-0.27288,2.84316,0.09068
