time,X_value,Y_value,Z_value
Started:,Apr 30 2020,14:02:45:047, 
0.0052,-0.04684,0.22779,-0.01123
0.0054,-0.06282,0.20862,-0.01016
0.0136,-0.08146,0.21022,-0.00803
0.0152,-0.08465,0.23791,-0.00696
0.0152,-0.08891,0.25815,0.00582
0.0166,-0.08359,0.29118,0.01487
0.0200,-0.07347,0.32260,0.02286
0.0200,-0.06601,0.35563,0.01700
0.0225,-0.06122,0.38758,0.02073
0.0261,-0.06761,0.41049,0.01594
0.0336,-0.07613,0.42860,0.00955
0.0379,-0.07933,0.44085,0.00688
0.0379,-0.08625,0.44990,0.01381
0.0379,-0.09424,0.45683,0.02446
0.0383,-0.09104,0.46641,0.03245
0.0402,-0.09903,0.45896,0.03458
0.0432,-0.10809,0.45576,0.05109
0.0453,-0.10543,0.45256,0.05695
0.0534,-0.11022,0.44724,0.06175
0.0553,-0.10862,0.45203,0.07080
0.0553,-0.12087,0.44990,0.08145
0.0570,-0.12247,0.44617,0.08731
0.0582,-0.12354,0.43605,0.09956
0.0599,-0.12726,0.42966,0.09903
0.0622,-0.13046,0.41741,0.10595
0.0648,-0.13259,0.39983,0.10862
0.0733,-0.13366,0.38439,0.11714
0.0748,-0.13632,0.36202,0.11927
0.0748,-0.14324,0.33539,0.12779
0.0764,-0.13845,0.31461,0.12939
0.0780,-0.13845,0.29597,0.12992
0.0811,-0.13206,0.28319,0.13791
0.0829,-0.13206,0.26827,0.13205
0.0850,-0.12673,0.25869,0.12513
0.0932,-0.11981,0.25016,0.12247
0.0948,-0.11342,0.23845,0.11128
0.0949,-0.11608,0.23685,0.10169
0.0964,-0.11608,0.23685,0.09690
0.0975,-0.11022,0.23365,0.09424
0.0994,-0.10915,0.23685,0.08997
0.1023,-0.11128,0.24164,0.08731
0.1046,-0.10596,0.23898,0.08465
0.1130,-0.10915,0.24750,0.08571
0.1147,-0.11342,0.24537,0.08305
0.1147,-0.10862,0.24697,0.08784
0.1162,-0.09797,0.24164,0.10223
0.1174,-0.09797,0.22886,0.11021
0.1194,-0.09797,0.22513,0.12832
0.1220,-0.08092,0.22620,0.13205
0.1244,-0.08465,0.23046,0.14057
0.1330,-0.08092,0.23791,0.15229
0.1347,-0.06974,0.24537,0.16135
0.1347,-0.07294,0.25762,0.17093
0.1361,-0.07347,0.26082,0.17200
0.1374,-0.06441,0.27253,0.17999
0.1401,-0.06974,0.27999,0.17946
0.1417,-0.07240,0.28265,0.17466
0.1445,-0.08092,0.28479,0.16081
0.1533,-0.08465,0.28052,0.16401
0.1549,-0.08945,0.27040,0.15496
0.1549,-0.09797,0.26188,0.15602
0.1560,-0.10116,0.26188,0.15389
0.1573,-0.10063,0.25549,0.14590
0.1592,-0.09850,0.24271,0.13685
0.1617,-0.10170,0.25602,0.13205
0.1643,-0.10489,0.25709,0.11980
0.1726,-0.10276,0.26987,0.10649
0.1748,-0.11714,0.28159,0.09690
0.1748,-0.12673,0.29491,0.08465
0.1771,-0.13525,0.31461,0.07613
0.1786,-0.14005,0.32953,0.06973
0.1798,-0.14697,0.33858,0.06228
0.1825,-0.15656,0.33805,0.05482
0.1849,-0.15975,0.34604,0.05695
0.1935,-0.16934,0.35136,0.04736
0.1947,-0.17201,0.36202,0.03937
0.1947,-0.17786,0.36734,0.03831
0.1963,-0.18159,0.37214,0.03565
0.1975,-0.18266,0.37480,0.03085
0.1992,-0.18319,0.38599,0.02872
0.2016,-0.17840,0.39504,0.02712
0.2044,-0.17680,0.39664,0.03139
0.2125,-0.16881,0.40516,0.04470
0.2142,-0.16295,0.40143,0.04736
0.2142,-0.16242,0.39877,0.05961
0.2170,-0.16135,0.39344,0.05961
0.2183,-0.16082,0.39238,0.06175
0.2195,-0.17041,0.39397,0.06814
0.2212,-0.15922,0.39930,0.07080
0.2240,-0.16668,0.40463,0.08039
0.2325,-0.17041,0.41581,0.07879
0.2341,-0.17201,0.43392,0.07772
0.2341,-0.17520,0.44511,0.07613
0.2357,-0.17999,0.47121,0.07346
0.2370,-0.17733,0.49890,0.06867
0.2388,-0.17786,0.52340,0.06601
0.2411,-0.18053,0.56602,0.06068
0.2439,-0.18798,0.60223,0.06814
0.2525,-0.19438,0.63739,0.06121
0.2542,-0.19917,0.67361,0.05855
0.2542,-0.20343,0.71089,0.06494
0.2556,-0.20876,0.75776,0.06228
0.2569,-0.22633,0.80570,0.06441
0.2587,-0.23273,0.84938,0.07080
0.2613,-0.23592,0.89731,0.07187
0.2639,-0.23965,0.94525,0.07400
0.2726,-0.24338,0.99691,0.07346
0.2741,-0.25243,1.05870,0.07133
0.2741,-0.26042,1.12368,0.07666
0.2755,-0.26042,1.18121,0.06814
0.2779,-0.27374,1.25471,0.06601
0.2804,-0.28119,1.32768,0.06281
0.2817,-0.28972,1.40065,0.05748
0.2842,-0.30250,1.46776,0.05109
0.2930,-0.31848,1.53860,0.05056
0.2943,-0.32807,1.59932,0.04949
0.2943,-0.34351,1.64087,0.05376
0.2961,-0.36269,1.64513,0.05748
0.2976,-0.37227,1.61690,0.07346
0.2989,-0.39145,1.54286,0.08465
0.3011,-0.38559,1.44539,0.08199
0.3038,-0.39358,1.35165,0.07400
0.3126,-0.40317,1.25684,0.07719
0.3143,-0.40050,1.17322,0.08465
0.3143,-0.39944,1.10877,0.09743
0.3155,-0.38879,1.04272,0.10436
0.3167,-0.38453,1.00490,0.11181
0.3183,-0.37707,0.97614,0.12619
0.3211,-0.37441,0.96868,0.13259
0.3234,-0.36588,0.96336,0.14111
0.3320,-0.36269,0.97401,0.15868
0.3336,-0.35363,0.98520,0.16880
0.3338,-0.35203,0.99905,0.17892
0.3360,-0.35630,1.01183,0.19224
0.3375,-0.37441,0.98253,0.20502
0.3388,-0.37441,1.02621,0.22580
0.3409,-0.35470,1.07841,0.23379
0.3436,-0.34032,1.09758,0.23964
0.3522,-0.34245,1.12368,0.24550
0.3537,-0.34191,1.14818,0.25988
0.3537,-0.33978,1.17162,0.28012
0.3551,-0.34191,1.20997,0.28545
0.3563,-0.34138,1.24832,0.29877
0.3580,-0.34724,1.29253,0.30196
0.3607,-0.34458,1.34046,0.30889
0.3634,-0.34032,1.38840,0.31634
0.3723,-0.33499,1.44060,0.32966
0.3736,-0.33233,1.49439,0.34084
0.3736,-0.32008,1.55138,0.34883
0.3750,-0.33073,1.62382,0.34937
0.3764,-0.31848,1.69626,0.34244
0.3789,-0.30676,1.72076,0.35629
0.3807,-0.28865,1.73834,0.35949
0.3836,-0.28279,1.72396,0.36162
0.3927,-0.26468,1.66963,0.35416
0.3927,-0.25243,1.59719,0.33499
