time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:51:42:931, 
0.0060,-0.06379,0.19010,0.03037
0.0060,-0.06060,0.18104,0.02718
0.0060,-0.04782,0.17945,0.02824
0.0061,-0.04089,0.16826,0.02025
0.0067,-0.03770,0.16666,0.01759
0.0121,-0.04142,0.17146,0.01333
0.0122,-0.04036,0.18158,0.01439
0.0128,-0.04888,0.20555,0.02345
0.0256,-0.04941,0.21780,0.02718
0.0256,-0.04835,0.24922,0.03677
0.0256,-0.04409,0.26627,0.03197
0.0257,-0.04302,0.28011,0.03037
0.0257,-0.04569,0.30621,0.04103
0.0272,-0.04941,0.32965,0.04103
0.0299,-0.05048,0.35681,0.04742
0.0326,-0.05581,0.37918,0.05115
0.0412,-0.06859,0.39143,0.05914
0.0425,-0.07445,0.40475,0.04902
0.0425,-0.08670,0.41860,0.05487
0.0439,-0.09256,0.42552,0.05967
0.0452,-0.09682,0.43191,0.06659
0.0473,-0.09895,0.41913,0.07458
0.0500,-0.10321,0.40688,0.07565
0.0527,-0.11333,0.39143,0.07831
0.0612,-0.12292,0.37386,0.07618
0.0624,-0.12398,0.36001,0.08151
0.0624,-0.11599,0.33870,0.09056
0.0638,-0.11386,0.32113,0.11826
0.0651,-0.11280,0.29183,0.12465
0.0669,-0.10161,0.27372,0.13424
0.0697,-0.09895,0.26147,0.13956
0.0721,-0.09043,0.26520,0.14489
0.0808,-0.08670,0.27639,0.15022
0.0825,-0.07764,0.29290,0.16513
0.0825,-0.07551,0.30515,0.17791
0.0848,-0.07818,0.32858,0.19176
0.0867,-0.07551,0.35309,0.20241
0.0887,-0.07605,0.37705,0.22106
0.0904,-0.07658,0.40209,0.23704
0.0934,-0.07125,0.42925,0.24396
0.1007,-0.06593,0.45695,0.26154
0.1026,-0.07551,0.47666,0.26793
0.1026,-0.07391,0.49903,0.27698
0.1042,-0.07072,0.51554,0.27805
0.1054,-0.07125,0.54430,0.27432
0.1069,-0.06539,0.56454,0.28337
0.1094,-0.06220,0.57999,0.28764
0.1119,-0.07072,0.60129,0.28178
0.1199,-0.07498,0.63218,0.27538
0.1219,-0.07871,0.65722,0.26793
0.1219,-0.08190,0.67906,0.25674
0.1231,-0.10055,0.70995,0.25461
0.1245,-0.10214,0.73445,0.23917
0.1271,-0.11067,0.77386,0.24875
0.1295,-0.12079,0.80636,0.23810
0.1318,-0.13410,0.84151,0.23704
0.1406,-0.14582,0.89477,0.22958
0.1419,-0.15328,0.93472,0.22851
0.1419,-0.16499,0.97840,0.22212
0.1433,-0.17884,1.01941,0.21893
0.1446,-0.18310,1.06202,0.22851
0.1471,-0.19269,1.11049,0.22745
0.1495,-0.20068,1.15576,0.22532
0.1520,-0.21986,1.20157,0.23917
0.1615,-0.22785,1.25590,0.24076
0.1629,-0.23850,1.32194,0.25248
0.1629,-0.26140,1.38000,0.25621
0.1641,-0.26300,1.45350,0.24822
0.1654,-0.27845,1.52434,0.24769
0.1669,-0.29549,1.60211,0.24130
0.1693,-0.30188,1.68094,0.25088
0.1718,-0.31999,1.75497,0.24609
0.1802,-0.33704,1.83114,0.25088
0.1817,-0.35301,1.90518,0.24502
0.1817,-0.37698,1.97335,0.23917
0.1843,-0.38923,2.03194,0.23171
0.1858,-0.41267,2.08414,0.23704
0.1877,-0.43078,2.13154,0.23224
0.1903,-0.44889,2.16723,0.23490
0.1920,-0.47658,2.20451,0.23384
