time,X_value,Y_value,Z_value
Started:,Apr 22 2020,12:05:17:754, 
0.0075,-0.42411,0.69963,-0.25681
0.0075,-0.27976,0.58968,0.15015
0.0075,-0.17193,0.52140,0.18813
0.0075,-0.12898,0.57728,0.35323
0.0275,0.00383,0.36775,0.72185
0.0275,-0.05490,-0.00870,0.93553
0.0277,-0.18403,-0.02833,0.63265
0.0277,0.19320,-0.14974,-0.08351
0.0471,0.28703,-0.14352,-0.38348
0.0471,0.08051,-0.33377,-0.39387
0.0471,-0.00105,-0.35935,-0.31492
0.0471,0.05962,-0.34764,-0.47214
0.0670,0.00221,-0.35285,-0.50699
0.0670,-0.06196,-0.06048,-0.37889
0.0670,-0.18428,0.22702,-0.29468
0.0670,-0.06386,0.27166,-0.16201
0.0869,0.08412,0.36388,0.08174
0.0869,0.20501,0.38671,0.21920
0.0869,0.14324,0.35931,0.18480
0.0869,0.09006,0.34487,0.39012
0.1068,0.02574,0.32257,0.36071
0.1068,0.03400,0.19409,0.15812
0.1068,0.11728,0.02831,-0.01844
0.1068,0.29301,-0.17477,-0.19380
0.1268,0.37611,-0.24666,-0.44020
0.1268,0.34777,-0.24481,-0.54085
0.1268,0.26027,-0.16738,-0.50770
0.1268,0.20188,-0.07451,-0.60467
0.1467,0.20510,-0.08735,-0.56557
0.1467,0.23228,0.08117,-0.38022
0.1467,0.33132,0.24326,-0.23198
0.1467,0.42187,0.16292,-0.25134
0.1663,0.13839,0.39513,0.05268
0.1663,-0.27545,0.49239,0.14738
0.1665,-0.65731,0.69080,0.34647
0.1665,-0.65628,0.57611,0.46073
0.1864,-0.56825,0.38351,0.55039
0.1864,-0.51434,0.30862,0.32920
0.1864,-0.58836,0.37355,0.23997
0.1864,-0.54496,0.28699,0.21429
0.2062,-0.20744,-0.09053,-0.02661
0.2062,0.07902,-0.16463,-0.24852
0.2062,0.22594,-0.17098,-0.28404
0.2062,0.32732,-0.26338,-0.30510
0.2263,0.39759,-0.31272,-0.18355
0.2263,0.47904,-0.27090,-0.05884
0.2263,0.49087,-0.19647,0.02600
0.2263,0.52959,-0.12334,0.03321
0.2471,0.39894,0.12301,-0.04395
0.2471,0.18310,0.27705,-0.06094
0.2471,0.05582,0.40923,0.00922
0.2471,-0.04321,0.42142,0.17163
0.2668,-0.01955,0.25715,0.16976
0.2668,-0.04480,0.18160,0.06830
0.2668,0.04386,0.09775,-0.01853
0.2668,0.04981,0.06088,-0.20008
0.2861,0.07182,-0.04521,-0.32269
0.2861,0.01345,-0.17871,-0.43983
0.2861,-0.03344,-0.21074,-0.49751
0.2861,0.21423,-0.28787,-0.47990
0.3061,0.49431,-0.30525,-0.42124
0.3061,0.59887,-0.28388,-0.37625
0.3061,0.68263,-0.15404,-0.36730
0.3062,0.69275,-0.02989,-0.24714
0.3263,0.60040,0.09116,-0.17035
0.3263,0.55866,0.06516,-0.08130
0.3263,0.52754,0.09068,0.00810
0.3263,0.43691,-0.01004,0.16469
0.3458,0.20911,0.05646,0.26502
0.3458,-0.07786,0.04551,0.26324
0.3458,-0.23977,0.12958,0.20654
0.3458,-0.35634,0.12815,0.10639
0.3664,-0.49942,0.07710,0.05095
0.3664,-0.48875,0.18798,-0.13956
0.3664,-0.36155,0.17316,-0.24067
0.3664,-0.21207,0.08602,-0.27496
0.3857,0.02683,-0.08857,-0.40760
0.3857,0.30404,-0.20398,-0.32332
0.3857,0.55869,-0.11964,-0.41702
0.3857,0.70124,0.22090,-0.49645
0.4056,0.74042,0.74031,-0.38981
0.4056,0.83182,0.88152,-0.15592
0.4056,0.66824,0.70856,0.16334
0.4056,0.34055,0.61088,0.62029
0.4250,-0.01514,0.68192,0.85237
0.4250,-0.19038,0.60892,0.81796
0.4250,-0.15006,0.46505,0.70065
0.4250,-0.19289,0.35810,0.51582
0.4449,-0.25976,0.41653,0.25289
0.4450,-0.36798,0.37977,0.06020
0.4450,-0.43360,0.34332,0.01346
0.4450,-0.47118,0.22908,-0.08380
0.4653,-0.49922,0.32528,-0.13588
0.4653,-0.47049,0.32895,-0.32114
0.4653,-0.47802,0.18828,-0.25186
0.4653,-0.34455,0.10831,-0.07600
0.4849,-0.23924,-0.18667,0.03195
0.4849,-0.26855,-0.27261,0.16034
0.4849,-0.15744,-0.34005,0.20260
0.4849,-0.04053,-0.34955,0.23022
0.5054,0.20668,-0.33539,0.12857
0.5054,0.43346,-0.39872,-0.10958
0.5054,0.63386,-0.36823,-0.14859
0.5054,0.87881,-0.28933,-0.25666
0.5257,1.06436,-0.25263,-0.38101
0.5258,1.09279,-0.19801,-0.35076
0.5258,1.16228,-0.24271,-0.36908
0.5258,0.95887,-0.34250,-0.26395
0.5448,0.66806,-0.31622,-0.17731
0.5448,0.47334,-0.08136,-0.16317
0.5448,0.20730,0.27097,-0.02911
0.5448,0.15610,0.45445,-0.08317
0.5647,0.02481,0.50706,-0.06906
0.5647,0.02379,0.44148,-0.02128
0.5647,-0.10498,0.32780,0.05400
0.5648,-0.18499,0.34794,0.03674
0.5846,-0.24378,0.16932,-0.05327
0.5846,-0.20511,0.15750,-0.09955
0.5846,-0.19515,0.25002,-0.07945
0.5846,-0.31547,0.27057,-0.29593
0.6046,-0.38508,0.39380,-0.37972
0.6046,-0.33316,0.52568,-0.38173
0.6046,-0.20128,0.47161,-0.17692
0.6046,-0.08228,0.45545,0.10528
0.6243,-0.09550,0.37610,0.29962
0.6243,0.00945,0.32166,0.42722
0.6243,0.15805,0.33573,0.48716
0.6243,0.22429,0.25072,0.40981
0.6446,0.47085,0.05380,0.30282
0.6446,0.61974,-0.21726,0.22325
0.6446,0.61173,-0.24882,0.30583
0.6446,0.16003,-0.14818,0.61966
0.6642,0.74646,-0.68646,0.15873
0.6643,1.68458,-1.30984,0.12007
0.6643,0.79182,-0.53507,0.07023
0.6643,0.64945,-0.39714,0.26909
0.6839,0.49143,-0.36937,0.19407
0.6839,0.15420,-0.22624,0.12581
0.6839,-0.30427,0.24966,0.16374
0.6839,-1.90923,1.64143,0.21677
0.7039,-1.09079,1.17065,-0.02486
0.7039,-0.35637,0.95545,-0.40644
0.7039,0.19535,0.84353,-0.52592
0.7039,0.67150,0.79957,-0.48980
0.7246,0.96721,0.64580,-0.41010
0.7246,1.09932,0.57709,-0.18078
0.7246,1.44428,0.47596,-0.33056
0.7246,2.10476,0.67774,-0.04544
0.7437,2.52717,0.62372,-0.05405
0.7437,2.52087,0.68164,-0.28109
0.7437,2.44870,0.66352,-0.54034
0.7437,2.20937,0.60887,-0.74313
0.7636,1.96494,0.62788,-0.80209
0.7636,1.72619,0.48398,-0.81959
0.7636,1.65409,0.45303,-0.74698
0.7636,1.63395,0.36501,-0.61607
0.7834,1.63143,0.20829,-0.57219
0.7834,1.78791,0.16088,-0.49296
0.7834,1.93472,0.13349,-0.40204
0.7834,2.25020,0.04392,-0.36470
0.8033,2.49599,0.02655,-0.36691
0.8033,2.74417,0.04140,-0.41212
0.8033,2.88274,0.10728,-0.43904
0.8033,3.05008,0.14803,-0.49742
0.8231,3.07762,0.29632,-0.69718
0.8231,3.27397,0.37848,-0.87707
0.8231,3.37858,0.39878,-1.07928
0.8231,3.43677,0.37034,-1.32682
0.8430,3.49977,0.37991,-1.47765
0.8430,3.56136,0.28919,-1.49355
0.8430,3.47253,0.27521,-1.46826
0.8430,3.29360,0.21095,-1.39690
0.8631,3.22967,0.24869,-1.30946
0.8631,3.09529,0.32676,-1.35717
0.8631,2.97929,0.43067,-1.34617
0.8631,2.82993,0.66561,-1.37078
0.8831,2.54849,0.92836,-1.49939
0.8831,2.13391,1.10315,-1.60943
0.8831,1.75312,1.31820,-1.64802
0.8831,1.37832,1.54770,-2.04420
0.9030,0.91933,1.62997,-2.12663
0.9030,0.13396,1.66641,-2.09650
0.9030,-0.41348,1.57069,-2.03027
0.9030,-1.08291,1.44057,-1.87375
0.9233,-1.69363,1.09035,-1.56060
0.9233,-2.25605,0.90784,-1.01192
0.9233,-2.76655,0.52966,-0.64467
0.9233,-3.28741,0.27127,-0.18735
0.9424,-3.59724,-0.02722,0.26823
0.9424,-3.85847,-0.15848,0.69994
0.9424,-3.93676,-0.22664,1.00160
0.9424,-3.99419,-0.17551,1.12268
0.9623,-3.72817,-0.08368,1.19294
0.9623,-3.48153,-0.02092,1.12727
0.9623,-3.23368,0.29603,0.96053
0.9623,-2.83859,0.58297,0.80594
0.9823,-2.53285,0.99811,0.69709
0.9823,-2.32194,1.31152,0.43586
0.9823,-2.09989,1.80101,0.23019
0.9823,-2.01932,2.18999,0.04268
1.0025,-1.75609,2.36054,-0.07163
1.0025,-1.70451,2.55203,-0.25892
1.0025,-1.70061,2.43098,-0.41970
1.0025,-1.66908,2.12141,-0.56340
1.0226,-1.48504,1.64888,-0.56086
1.0226,-1.17283,1.06056,-0.55725
1.0226,-1.00256,0.35817,-0.43775
1.0226,-0.96904,-0.13711,-0.17700
1.0422,-0.82445,-0.51275,-0.08776
1.0422,-0.81289,-0.60098,-0.12658
1.0422,-0.63084,-0.59052,-0.08059
1.0422,-0.52665,-0.37367,-0.17455
1.0619,-0.34018,-0.14160,-0.36923
