time,X_value,Y_value,Z_value
Started:,Apr 22 2020,11:44:50:853, 
0.3840,0.19302,2.84473,0.73554
0.3840,0.20421,2.78029,0.74353
0.3854,0.21433,2.69826,0.74672
0.3868,0.22871,2.64180,0.77176
0.3893,0.23457,2.55711,0.78720
0.3918,0.23350,2.47509,0.79519
0.4010,0.23350,2.41224,0.80372
0.4019,0.23244,2.34726,0.82875
0.4037,0.22765,2.29666,0.86284
0.4037,0.22818,2.26257,0.89746
0.4049,0.22818,2.22848,0.92675
0.4067,0.23510,2.20504,0.95285
0.4091,0.24416,2.19119,0.97576
0.4117,0.25641,2.19812,0.99120
0.4202,0.27452,2.21197,1.01091
0.4214,0.29849,2.24073,1.02689
0.4244,0.31233,2.27056,1.03115
0.4244,0.33311,2.30358,1.01411
0.4257,0.35068,2.32968,1.00079
0.4270,0.37305,2.34779,0.96723
0.4291,0.39223,2.36750,0.93687
0.4325,0.40395,2.37868,0.90492
0.4401,0.41460,2.38614,0.86657
0.4441,0.41939,2.39253,0.82609
0.4441,0.42791,2.39253,0.78614
0.4441,0.43324,2.38241,0.74992
0.4457,0.43484,2.37335,0.71050
0.4473,0.43111,2.34885,0.68867
0.4494,0.42685,2.32116,0.67162
0.4518,0.41673,2.29239,0.65032
0.4602,0.41353,2.25511,0.63274
0.4617,0.39809,2.20558,0.61783
0.4639,0.39489,2.14539,0.61357
0.4639,0.38104,2.09639,0.61783
0.4652,0.36773,2.02874,0.62954
0.4666,0.35974,1.97228,0.63540
0.4695,0.35654,1.91742,0.65138
0.4719,0.34642,1.85936,0.65564
0.4808,0.33470,1.80237,0.67588
0.4808,0.33577,1.74378,0.70305
0.4824,0.33577,1.69478,0.72009
0.4841,0.34589,1.65270,0.74726
0.4856,0.35707,1.61329,0.76483
0.4868,0.36666,1.57494,0.79253
0.4890,0.38797,1.54298,0.80904
0.4913,0.39489,1.51688,0.82023
0.5000,0.40661,1.48812,0.83035
0.5015,0.42951,1.46735,0.82342
0.5030,0.44496,1.44072,0.82609
