time,X_value,Y_value,Z_value
Started:,Apr 29 2020,12:13:43:960, 
0.0151,-0.14240,0.05726,0.18172
0.0151,-0.64043,0.34627,0.43173
0.0151,-0.27613,-0.11817,0.23228
0.0194,-0.48964,0.05574,0.21614
0.0362,-1.08618,0.24368,0.46349
0.0362,-1.08177,0.25858,0.51803
0.0362,-0.89624,0.21202,0.52799
0.0396,-0.37695,0.11509,0.35247
0.0552,-0.20804,0.04850,0.21041
0.0552,-0.20185,0.04696,0.02637
0.0552,-0.05935,0.01341,-0.11103
0.0600,0.11657,0.02769,-0.19582
0.0759,-0.03165,0.07820,-0.29023
0.0759,-0.19556,0.09447,-0.31472
0.0759,-0.26721,0.04066,-0.13493
0.0793,-0.27218,-0.04204,-0.05855
0.0941,-0.20816,-0.06477,-0.05228
0.0941,-0.07890,-0.12077,-0.00939
0.0941,-0.08865,-0.10917,0.01413
0.0983,-0.05311,-0.07497,-0.06383
0.1140,-0.08453,-0.06957,-0.05239
0.1140,-0.12557,-0.01533,-0.09993
0.1140,-0.11725,0.01130,-0.09068
0.1180,0.02267,-0.03055,-0.06778
0.1344,-0.14856,0.00367,0.00321
0.1344,-0.46507,0.08845,-0.00575
0.1344,-0.60717,0.22113,0.08826
0.1384,-0.51016,0.11966,0.11797
0.1556,-0.33286,-0.06641,0.11240
0.1556,-0.22573,-0.11177,0.14148
0.1556,-0.10531,-0.11891,0.03399
0.1590,0.07959,-0.09956,-0.11624
0.1745,0.14056,-0.10064,-0.17833
0.1745,0.14322,0.08130,-0.15955
0.1745,0.04780,0.07387,-0.11060
0.1781,-0.03949,0.19835,0.04866
0.1948,-0.23444,0.24621,0.08371
0.1949,-0.38389,0.19334,0.15108
0.1949,-0.50098,0.20475,0.15636
0.1983,-0.67656,0.15690,0.23105
0.2149,-0.70629,0.07648,0.21285
0.2150,-0.74805,0.06684,0.25763
0.2150,-0.55991,-0.13438,0.27549
0.2180,-0.43027,-0.19069,0.17978
0.2343,-0.31759,-0.29777,0.05035
0.2344,-0.10497,-0.28900,0.02943
0.2344,0.04041,-0.26379,-0.09021
0.2377,0.12643,-0.16821,-0.22700
0.2540,0.17242,-0.11813,-0.25166
0.2540,0.24191,-0.00469,-0.28818
0.2540,0.22290,-0.06424,-0.35345
0.2585,0.25450,0.01457,-0.43784
0.2751,0.29232,-0.05508,-0.36369
0.2751,0.32481,-0.06604,-0.43079
0.2751,0.33374,-0.05873,-0.42125
0.2777,0.29843,-0.10143,-0.43093
0.2942,0.30573,-0.25262,-0.49239
0.2942,0.35522,-0.06644,-0.49193
0.2942,0.37611,0.08018,-0.36153
0.2978,0.27407,0.14653,-0.15448
0.3133,-0.10030,0.15811,0.01282
0.3133,-0.42848,0.17186,0.23198
0.3133,-0.53290,0.04669,0.25868
0.3176,-0.61267,-0.03076,0.37423
0.3332,-0.61539,-0.06182,0.31481
0.3332,-0.54186,-0.04751,0.26834
0.3332,-0.39833,-0.07081,0.20227
0.3369,-0.33266,-0.13192,0.14635
0.3534,-0.30828,-0.09317,0.02741
0.3534,-0.04395,-0.18060,-0.12244
0.3534,0.12423,-0.20839,-0.12547
0.3569,0.28947,-0.22194,-0.21929
0.3740,0.37382,-0.23863,-0.26266
0.3740,0.46577,-0.13000,-0.31616
0.3740,0.47440,-0.13276,-0.38161
0.3774,0.46280,0.06153,-0.40347
0.3934,0.34735,-0.01547,-0.30414
0.3934,0.33167,-0.06924,-0.27586
0.3934,0.29797,-0.16843,-0.22975
0.3971,0.32083,-0.14174,-0.26237
0.4130,0.29072,-0.14373,-0.18306
0.4130,0.22196,-0.01750,-0.09578
0.4130,0.12928,-0.06002,-0.18713
0.4169,-0.00222,-0.03231,-0.03590
0.4332,-0.18307,-0.01065,-0.03247
0.4332,-0.29139,-0.10473,-0.05442
0.4332,-0.22357,-0.05778,-0.12998
0.4367,-0.30401,-0.10052,-0.18739
0.4533,-0.28073,-0.12748,-0.16249
0.4533,-0.20665,-0.20168,-0.21315
0.4533,-0.06675,-0.32058,-0.09837
0.4565,0.02381,-0.35863,-0.03640
0.4734,0.08748,-0.31444,0.05891
0.4734,0.20744,-0.24687,0.04535
0.4734,0.36808,-0.27733,0.06512
0.4804,0.44447,-0.29673,0.12875
0.4940,0.61783,-0.29154,0.17870
0.4940,0.66156,-0.29893,0.13256
0.4940,0.65078,-0.18995,0.23145
0.4992,0.63542,-0.34982,-0.04486
0.5135,0.56031,-0.31107,0.00635
0.5135,0.36469,-0.20156,-0.07543
0.5135,0.13174,-0.13813,-0.11791
0.5200,-0.07260,0.00793,-0.08942
0.5344,-0.33918,0.06401,-0.06004
0.5344,-0.63486,0.11997,0.00669
0.5344,-0.75821,0.18792,-0.01985
0.5418,-0.79028,0.12128,0.00765
0.5541,-0.89935,0.08044,0.12477
0.5541,-0.83200,-0.06215,0.19655
0.5541,-0.71764,-0.26154,0.22570
0.5598,-0.64739,-0.29651,0.13177
0.5929,-0.78037,-0.19653,0.12589
0.5929,-0.12799,-0.64452,0.10788
0.5929,0.04074,-0.56006,0.09062
0.5929,-0.00076,-0.49791,-0.00260
0.6128,-0.07700,-0.27087,0.02703
0.6128,-0.03921,-0.22090,-0.14129
0.6128,-0.16241,-0.11457,-0.24128
0.6128,-0.21435,0.03880,-0.21688
0.6329,-0.25278,0.08547,-0.20090
0.6329,-0.36010,0.22002,0.00387
0.6329,-0.35063,0.30609,0.04927
0.6329,-0.39465,0.32313,0.28122
0.6531,-0.32668,0.31893,0.15608
0.6531,-0.33197,0.23665,0.11147
0.6531,-0.13253,0.10779,0.09710
0.6531,0.09414,-0.09097,0.00317
0.6727,0.29635,-0.28497,-0.08007
0.6727,0.47021,-0.45911,0.01275
0.6727,0.68505,-0.54855,-0.01761
0.6727,0.67340,-0.60773,-0.09456
0.6934,0.58476,-0.48834,-0.09087
0.6934,0.28822,-0.20611,-0.17249
0.6934,0.31654,-0.30063,-0.23374
0.6934,0.07987,-0.19844,-0.03510
0.7128,-0.27528,0.07273,0.01879
0.7128,-0.60931,0.30528,0.00900
0.7128,-1.85572,1.90791,-0.66194
0.7128,-0.98772,0.84478,-0.14491
0.7324,-0.63334,0.28029,0.27699
0.7324,-0.32903,-0.12970,0.35034
0.7324,-0.10195,-0.40831,0.40301
0.7324,0.05362,-0.66381,0.23032
0.7539,0.78386,-0.60412,0.24042
0.7539,1.08596,-0.46921,0.19832
0.7539,1.14646,-0.30529,0.11272
0.7539,1.04995,-0.04022,-0.01649
0.7720,0.95767,0.20729,-0.19478
0.7720,0.66374,0.28458,-0.45839
0.7720,0.42781,0.43586,-0.41901
0.7720,0.29217,0.42442,-0.43141
0.7925,0.15337,0.33225,-0.40512
0.7925,0.17725,0.19694,-0.29394
0.7925,0.23913,0.03852,-0.24572
0.7925,0.37704,-0.14169,-0.13958
0.8121,0.48667,-0.31343,-0.06487
0.8121,0.78379,-0.51908,-0.14124
0.8121,1.03379,-0.59723,-0.15451
0.8121,1.28958,-0.59584,-0.21147
0.8330,1.56955,-0.41648,-0.32763
0.8330,1.73423,-0.20390,-0.43192
0.8330,1.62004,0.10658,-0.62475
0.8330,1.56585,0.34305,-0.75353
0.8522,1.30737,0.64421,-0.80634
0.8522,1.19581,0.81981,-0.93158
0.8522,0.88876,1.10820,-1.01151
0.8522,0.66989,1.18725,-1.00750
0.8715,0.55071,1.22919,-1.09066
0.8715,0.44478,1.12872,-1.09201
0.8715,0.34800,0.87509,-0.99031
0.8715,0.35941,0.70985,-0.84787
0.8911,0.39670,0.40925,-0.68340
0.8911,0.45953,0.17940,-0.63145
0.8911,0.50156,-0.16660,-0.54593
0.8911,0.62481,-0.47753,-0.38646
0.9114,0.81111,-0.71884,-0.21728
0.9117,1.01090,-0.91843,-0.09536
0.9117,1.08654,-1.02459,-0.14670
0.9117,1.09804,-0.94100,0.00277
0.9319,1.18547,-0.81816,-0.00978
0.9319,0.89919,-0.55495,0.00969
0.9319,0.78242,-0.19386,-0.07186
0.9319,0.51959,0.08218,-0.19698
0.9523,0.23720,0.37577,-0.31625
0.9523,-0.13460,0.61176,-0.28302
0.9523,-0.45712,0.73771,-0.32181
0.9523,-0.71864,0.82118,-0.44972
0.9712,-0.92372,0.83530,-0.45616
0.9713,-1.16816,0.79739,-0.39115
0.9713,-1.31965,0.64956,-0.29182
0.9713,-1.39306,0.47485,-0.19143
0.9914,-1.38445,0.20752,-0.21496
0.9914,-1.21397,-0.00489,-0.13739
0.9914,-1.06372,-0.29183,-0.07133
0.9914,-0.83369,-0.57923,-0.08865
1.0108,-0.63832,-0.60450,-0.15996
1.0108,-0.47476,-0.54416,-0.18858
1.0108,-0.41988,-0.30080,-0.21825
1.0108,-0.38214,0.01556,-0.30542
1.0306,-0.57737,0.37955,-0.47407
1.0306,-0.97393,0.89356,-0.73940
1.0306,-1.37823,1.34566,-0.77762
1.0306,-1.80005,1.61946,-0.96034
1.0508,-2.24349,1.91510,-0.97570
1.0508,-2.57241,2.01109,-1.00716
1.0508,-2.81229,2.01354,-0.87017
1.0508,-2.88362,1.82119,-0.74168
1.0707,-2.80902,1.59221,-0.51641
1.0707,-2.77948,1.42876,-0.41903
1.0707,-2.41007,0.95726,-0.06734
1.0707,-2.05190,0.59705,0.07269
1.0912,-1.65436,0.32220,0.24772
1.0912,-1.27053,0.04518,0.30041
1.0912,-0.94382,-0.16002,0.42174
1.0912,-0.62303,-0.27075,0.41375
1.1112,-0.27333,-0.28235,0.48408
1.1112,-0.04206,-0.36977,0.44724
1.1112,0.08175,-0.24292,0.36900
1.1112,0.15629,-0.13520,0.27954
1.1300,0.20435,-0.01727,0.25125
1.1300,0.27688,0.10564,0.06819
1.1300,0.16100,0.30287,-0.14353
1.1300,0.02055,0.34947,-0.29329
1.1516,-0.00064,0.38405,-0.51307
1.1516,-0.10608,0.52426,-0.60447
1.1516,-0.14781,0.51502,-0.71949
1.1516,-0.14226,0.55292,-0.73362
1.1700,-0.14552,0.52850,-0.81051
1.1700,-0.22351,0.55215,-0.92099
1.1700,-0.22440,0.54681,-0.91221
1.1700,-0.18609,0.51078,-0.99062
1.1947,-0.12892,0.54184,-0.93495
1.1947,-0.03681,0.49699,-0.97715
1.1947,0.05330,0.53074,-0.95926
1.1947,0.04940,0.49989,-0.99682
1.2115,0.01346,0.53732,-1.05143
1.2115,-0.00960,0.52817,-0.93886
1.2115,-0.04957,0.55137,-0.83765
1.2115,-0.07376,0.64223,-0.69628
1.2331,-0.13106,0.65902,-0.53514
1.2331,-0.20057,0.68207,-0.41729
1.2331,-0.28717,0.75293,-0.30710
1.2331,-0.20455,0.72430,-0.29680
1.2495,-0.16615,0.70354,-0.35578
1.2495,-0.11968,0.76218,-0.46731
1.2495,-0.17639,0.87644,-0.62166
1.2495,-0.25746,0.97192,-0.73863
1.2705,-0.41331,1.13032,-0.84164
1.2705,-0.57671,1.21003,-0.98412
1.2705,-0.75609,1.30422,-0.99166
1.2705,-0.86397,1.31587,-1.00793
1.2911,-0.98714,1.27534,-0.90063
1.2911,-0.93027,1.26585,-0.78222
1.2911,-0.84150,1.08896,-0.47642
1.2911,-0.72658,0.93898,-0.27776
1.3095,-0.48687,0.82050,-0.17975
1.3095,-0.32777,0.60317,-0.05426
1.3095,-0.11161,0.41479,0.00516
1.3095,0.00646,0.27424,0.00197
1.3288,0.13796,0.10987,0.01362
1.3288,0.14983,-0.00994,-0.11332
1.3288,0.11723,-0.03339,-0.21195
1.3288,0.04689,-0.15415,-0.15698
1.3547,0.02337,-0.12182,-0.27688
1.3548,-0.14957,-0.13259,-0.27793
1.3548,-0.34652,-0.12862,-0.30913
1.3548,-0.46447,-0.10877,-0.22831
1.3714,-0.55762,-0.12427,-0.20912
1.3714,-0.60668,-0.00737,-0.25944
1.3714,-0.69596,0.01159,-0.33913
1.3714,-0.77558,0.02852,-0.51272
1.3909,-0.86613,0.14643,-0.58261
1.3909,-0.96266,0.26345,-0.59361
1.3909,-1.01633,0.26660,-0.35828
1.3909,-1.08230,0.32678,-0.39899
1.4158,-0.97646,0.36629,-0.16952
1.4158,-0.89632,0.33936,-0.15045
1.4158,-0.58006,0.36023,-0.08211
1.4158,-0.46936,0.40554,-0.24165
1.4296,-0.25215,0.41641,-0.44410
1.4296,-0.18719,0.48269,-0.62275
1.4296,-0.10540,0.49312,-0.78258
1.4296,-0.14523,0.59181,-0.76407
