time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:23:15:139, 
0.0027,0.02154,0.29026,0.10847
0.0027,0.02634,0.30251,0.11380
0.0034,0.02420,0.32382,0.11753
0.0045,0.02740,0.34459,0.11966
0.0084,0.02474,0.36749,0.12339
0.0092,0.02953,0.40478,0.12871
0.0121,0.02580,0.44579,0.12765
0.0205,0.03592,0.49053,0.13830
0.0218,0.03646,0.52941,0.13830
0.0218,0.02580,0.57575,0.13937
0.0235,0.02953,0.63647,0.14310
0.0246,0.03273,0.69666,0.14682
0.0265,0.03486,0.76058,0.14310
0.0295,0.02207,0.81171,0.13777
0.0319,0.02420,0.87722,0.12605
0.0407,0.01515,0.92836,0.12978
0.0420,0.00503,0.98109,0.12126
0.0420,0.00396,1.01890,0.12179
0.0434,0.00024,1.05299,0.12552
0.0445,-0.00402,1.08921,0.12712
0.0465,-0.00402,1.13022,0.12818
0.0488,0.00024,1.16378,0.13404
0.0515,0.00343,1.19627,0.13404
0.0598,0.00450,1.22770,0.14629
0.0616,0.00769,1.26072,0.15108
0.0616,0.01408,1.29214,0.16334
0.0640,0.01302,1.33369,0.17985
0.0653,0.01941,1.36298,0.19742
0.0667,0.02314,1.38802,0.21287
0.0698,0.04178,1.42637,0.23151
0.0721,0.05084,1.46472,0.25335
0.0801,0.05883,1.48869,0.26986
0.0815,0.05936,1.51958,0.29063
0.0815,0.06522,1.54568,0.29809
0.0831,0.06522,1.57444,0.31034
0.0842,0.05616,1.60640,0.31247
0.0862,0.04658,1.63782,0.32312
0.0888,0.04711,1.67724,0.33005
0.0923,0.03752,1.72038,0.33697
0.1003,0.03432,1.75926,0.34443
0.1015,0.03805,1.79761,0.34390
0.1015,0.04072,1.83756,0.34922
0.1040,0.03646,1.87591,0.35402
0.1053,0.04072,1.90094,0.35562
0.1066,0.03219,1.93290,0.35934
0.1104,0.03859,1.94515,0.35828
0.1115,0.03432,1.95154,0.36414
0.1199,0.03432,1.96859,0.36201
0.1215,0.03166,1.97977,0.37426
0.1215,0.03219,1.99202,0.38651
0.1227,0.03006,2.00268,0.39663
0.1241,0.02793,2.01919,0.40675
0.1261,0.04178,2.03676,0.42113
0.1288,0.03805,2.06766,0.42859
0.1315,0.04125,2.07138,0.44776
0.1398,0.03219,2.06553,0.44403
0.1418,0.02847,2.08364,0.44456
0.1418,0.03646,2.10920,0.44350
0.1449,0.05350,2.13956,0.45522
