time,X_value,Y_value,Z_value
Started:,Apr 14 2020,14:43:04:504, 
0.0091,-0.05556,0.30201,0.02620
0.0119,-0.05876,0.30786,0.03046
0.0133,-0.05876,0.29561,0.03579
0.0133,-0.05130,0.29455,0.04324
0.0195,-0.04438,0.29295,0.06082
0.0195,-0.04278,0.29615,0.06561
0.0195,-0.03852,0.29721,0.06721
0.0206,-0.02893,0.30201,0.08372
0.0292,-0.03426,0.31905,0.08958
0.0318,-0.03586,0.33130,0.09171
0.0331,-0.03426,0.34675,0.09704
0.0331,-0.03053,0.36326,0.10290
0.0348,-0.01775,0.38243,0.11195
0.0377,-0.01562,0.41066,0.12261
0.0394,-0.01189,0.42771,0.12633
0.0404,-0.00763,0.45434,0.13858
0.0493,-0.00283,0.47245,0.14604
0.0519,-0.00763,0.50068,0.15829
0.0531,-0.01881,0.51559,0.16948
0.0531,-0.01881,0.52944,0.17747
0.0547,-0.02520,0.54435,0.18972
0.0563,-0.01988,0.55181,0.20090
0.0592,-0.02733,0.56353,0.21262
0.0605,-0.02627,0.57098,0.22221
0.0689,-0.01988,0.59069,0.23073
0.0713,-0.02094,0.60241,0.24405
0.0730,-0.01562,0.61999,0.25310
0.0730,-0.01242,0.63756,0.26429
0.0749,-0.00603,0.65780,0.28080
0.0772,0.00303,0.68337,0.29944
0.0786,0.00995,0.71000,0.31009
0.0813,0.01474,0.73717,0.32927
0.0899,0.01155,0.76540,0.34738
0.0931,0.01954,0.80428,0.35696
0.0931,0.03285,0.85434,0.37454
0.0931,0.04510,0.89749,0.37933
0.0946,0.05949,0.95768,0.39744
0.0971,0.06641,1.02212,0.40277
0.0983,0.07014,1.09030,0.40969
0.1002,0.07973,1.17446,0.41928
0.1094,0.08665,1.26927,0.42567
0.1112,0.08931,1.35182,0.43526
0.1135,0.09038,1.43438,0.43686
0.1135,0.08026,1.52120,0.43526
0.1146,0.08452,1.61121,0.42993
0.1165,0.07014,1.69857,0.44059
0.1178,0.05576,1.77953,0.44485
0.1203,0.04990,1.86741,0.44325
0.1291,0.03552,1.93665,0.43952
0.1308,0.02540,2.00962,0.44538
0.1332,0.01048,2.07354,0.44218
0.1332,0.00249,2.14118,0.44645
0.1348,-0.00656,2.20084,0.44378
0.1368,-0.02360,2.25890,0.45337
0.1384,-0.02893,2.31642,0.45923
0.1406,-0.04544,2.35583,0.46083
0.1485,-0.06355,2.40857,0.46615
0.1533,-0.07314,2.45490,0.46296
0.1534,-0.09125,2.48953,0.46083
0.1534,-0.10883,2.52788,0.46509
0.1546,-0.11096,2.56995,0.46562
0.1560,-0.12587,2.61150,0.47468
0.1573,-0.12427,2.63600,0.46828
0.1596,-0.12853,2.67808,0.47787
0.1683,-0.12853,2.71856,0.48160
0.1711,-0.12853,2.75691,0.48320
0.1724,-0.13066,2.79153,0.49385
0.1725,-0.13439,2.82668,0.49385
0.1741,-0.13919,2.87196,0.50131
0.1766,-0.14132,2.91616,0.50610
0.1781,-0.15090,2.95292,0.51249
0.1796,-0.15144,2.99606,0.50610
0.1891,-0.16955,3.04080,0.52261
0.1907,-0.17647,3.08128,0.52208
0.1929,-0.18073,3.12922,0.52528
0.1929,-0.19778,3.20006,0.55084
0.1948,-0.19565,3.31990,0.59771
0.1949,-0.19192,3.49727,0.69625
0.1976,-0.21003,3.62190,0.83527
0.1990,-0.24198,3.92817,1.12449
0.2088,-0.27820,4.08689,1.28374
0.2113,-0.32827,4.19182,1.39506
0.2136,-0.36555,4.29408,1.46750
0.2136,-0.38313,4.39369,1.50745
0.2149,-0.39911,4.51033,1.54473
0.2164,-0.39378,4.63071,1.57935
0.2183,-0.39006,4.73723,1.60758
0.2205,-0.37674,4.83204,1.62463
0.2297,-0.36183,4.90661,1.62037
0.2308,-0.34958,4.96520,1.58628
0.2322,-0.34478,5.02006,1.53515
0.2322,-0.34851,5.10422,1.49094
0.2338,-0.34478,5.15695,1.42383
0.2352,-0.32934,5.18038,1.34074
0.2366,-0.30856,5.19317,1.26830
0.2390,-0.29951,5.18305,1.20385
0.2476,-0.29525,5.13404,1.14313
0.2504,-0.29631,5.06853,1.09679
0.2523,-0.31336,5.00142,1.07335
0.2523,-0.33733,4.93111,1.05631
0.2537,-0.38207,4.87146,1.05791
0.2563,-0.40444,4.78357,1.07868
0.2577,-0.44811,4.71966,1.09786
0.2597,-0.47474,4.65148,1.12395
0.2684,-0.50937,4.60035,1.15591
0.2712,-0.52694,4.53430,1.17775
0.2728,-0.53440,4.47518,1.21503
0.2728,-0.53014,4.40860,1.24380
0.2742,-0.51895,4.34468,1.27575
0.2758,-0.49978,4.28450,1.30452
0.2768,-0.48114,4.21898,1.35405
0.2788,-0.47261,4.15347,1.37962
0.2886,-0.46090,4.09275,1.40945
0.2911,-0.45078,4.02564,1.43341
0.2936,-0.44385,3.97291,1.45791
0.2936,-0.43853,3.89781,1.48135
0.2951,-0.43533,3.84401,1.50745
0.2959,-0.43533,3.78329,1.51757
0.2994,-0.44172,3.73429,1.53248
0.3008,-0.45930,3.69432,1.53676
0.3086,-0.47102,3.65757,1.54102
0.3118,-0.49073,3.62242,1.53995
0.3118,-0.51256,3.59153,1.52664
0.3134,-0.54346,3.56330,1.52397
0.3160,-0.57435,3.53027,1.50853
0.3160,-0.60790,3.50098,1.48882
0.3176,-0.64785,3.45997,1.47071
0.3188,-0.67821,3.42428,1.45526
0.3276,-0.71496,3.37954,1.43502
0.3296,-0.74159,3.33426,1.42597
0.3329,-0.76823,3.28686,1.41638
0.3340,-0.79699,3.23892,1.40786
0.3358,-0.82149,3.19045,1.41319
0.3359,-0.83800,3.14252,1.41691
0.3376,-0.84972,3.08499,1.42118
0.3396,-0.86730,3.01469,1.42544
0.3475,-0.86517,2.95397,1.42384
0.3491,-0.87635,2.88632,1.42650
0.3516,-0.87582,2.81495,1.42597
0.3545,-0.87635,2.67327,1.41851
0.3562,-0.87795,2.60775,1.41904
0.3592,-0.87529,2.45862,1.40520
0.3667,-0.86570,2.37872,1.39135
0.3700,-0.86463,2.30362,1.38655
0.3701,-0.85185,2.22692,1.37430
0.3726,-0.83960,2.15342,1.35992
0.3738,-0.81829,2.07992,1.34288
0.3755,-0.79912,2.00268,1.33915
0.3789,-0.78048,1.92066,1.32743
0.3789,-0.76237,1.85355,1.31518
0.3870,-0.73787,1.77951,1.31358
0.3895,-0.71656,1.71666,1.30772
0.3921,-0.69898,1.64635,1.29760
0.3939,-0.68194,1.58936,1.30133
0.3939,-0.66330,1.52971,1.30719
0.3951,-0.64412,1.48603,1.31092
0.3965,-0.63294,1.44981,1.32264
0.3986,-0.62122,1.41572,1.33010
0.4082,-0.61483,1.39868,1.34235
0.4082,-0.61909,1.38962,1.35619
0.4112,-0.61270,1.38803,1.37537
0.4127,-0.61536,1.39335,1.39667
0.4141,-0.63081,1.40081,1.41638
0.4155,-0.64359,1.42478,1.44248
0.4181,-0.66596,1.44555,1.47071
0.4195,-0.68727,1.47058,1.50000
0.4272,-0.70910,1.49562,1.53782
0.4301,-0.74319,1.53130,1.56978
0.4301,-0.77462,1.57125,1.61079
0.4327,-0.80445,1.60747,1.64914
0.4344,-0.84066,1.65647,1.68696
0.4356,-0.86836,1.70601,1.73010
0.4371,-0.88647,1.75608,1.75514
0.4386,-0.91896,1.81680,1.78230
0.4434,-0.93973,1.86420,1.81479
0.4449,-0.95358,1.91427,1.82491
0.4464,-0.97222,1.96647,1.83663
0.4478,-0.98607,2.01280,1.84089
0.4508,-0.99300,2.05595,1.84249
0.4529,-1.00365,2.08844,1.84036
0.4554,-1.01963,2.12785,1.83556
0.4587,-1.02389,2.15235,1.82917
0.4668,-1.03081,2.18644,1.81852
0.4692,-1.03667,2.20775,1.80787
0.4692,-1.03934,2.21627,1.79402
0.4693,-1.04147,2.24343,1.78070
0.4713,-1.04360,2.26794,1.76579
0.4738,-1.04413,2.27060,1.74928
0.4761,-1.03880,2.28232,1.73490
0.4788,-1.03827,2.30043,1.72158
0.4859,-1.04040,2.30788,1.70560
0.4879,-1.03294,2.31800,1.68376
0.4879,-1.03987,2.33664,1.66778
0.4906,-1.03774,2.35422,1.65074
0.4920,-1.03081,2.36328,1.63636
0.4949,-1.02868,2.37340,1.61452
0.4964,-1.02336,2.38618,1.60280
0.4982,-1.02282,2.39736,1.57724
0.5071,-1.01537,2.41228,1.56232
0.5084,-1.01963,2.42986,1.55007
0.5084,-1.02069,2.45915,1.54155
0.5103,-1.02442,2.47939,1.53835
0.5103,-1.03348,2.50655,1.54155
0.5131,-1.03028,2.52733,1.53835
0.5178,-1.04413,2.54863,1.54528
0.5179,-1.06117,2.57313,1.54634
0.5275,-1.06650,2.59071,1.56126
0.5276,-1.07769,2.60935,1.57298
0.5276,-1.09473,2.62746,1.58842
0.5287,-1.10858,2.63971,1.59907
0.5307,-1.12189,2.64823,1.61079
0.5324,-1.13255,2.65569,1.63370
0.5349,-1.13947,2.66049,1.65074
0.5378,-1.15385,2.65676,1.66672
0.5510,-1.15545,2.64717,1.68643
0.5523,-1.17889,2.63226,1.69974
0.5523,-1.19273,2.61894,1.71253
0.5523,-1.20605,2.59337,1.73383
0.5533,-1.20552,2.56621,1.74768
0.5533,-1.21138,2.53106,1.76792
0.5550,-1.21351,2.49111,1.78123
0.5572,-1.21990,2.45329,1.78922
0.5659,-1.21990,2.41175,1.79615
0.5677,-1.21404,2.36061,1.80893
0.5692,-1.21617,2.31960,1.81053
0.5692,-1.20658,2.27646,1.80733
0.5727,-1.17303,2.17313,1.81852
0.5794,-1.14959,2.11347,1.81745
0.5809,-1.12988,2.06447,1.81053
0.5885,-1.10378,2.00162,1.79721
0.5900,-1.07023,1.94889,1.79295
0.5900,-1.03081,1.88923,1.78337
0.5900,-0.99886,1.83491,1.76952
0.5914,-0.97276,1.77791,1.76099
0.5929,-0.93707,1.73104,1.73862
0.5944,-0.90991,1.68417,1.71732
0.5972,-0.88328,1.63890,1.70294
0.6097,-0.86623,1.59895,1.68270
0.6113,-0.83907,1.55527,1.66246
0.6113,-0.81936,1.52811,1.63583
0.6131,-0.79859,1.49402,1.61452
0.6132,-0.77888,1.46526,1.58949
0.6150,-0.76503,1.43703,1.56126
0.6177,-0.75278,1.40081,1.53143
0.6177,-0.74799,1.37791,1.50799
0.6257,-0.74106,1.34861,1.50107
0.6276,-0.74159,1.32997,1.48722
0.6276,-0.74852,1.30760,1.47284
0.6290,-0.75012,1.28789,1.47124
0.6308,-0.75118,1.26020,1.47337
0.6326,-0.75544,1.23782,1.48669
0.6390,-0.75598,1.22398,1.50373
0.6403,-0.74213,1.20853,1.53250
0.6474,-0.74106,1.19521,1.55380
0.6489,-0.72721,1.18137,1.58469
0.6489,-0.71390,1.18190,1.61346
0.6501,-0.70058,1.17018,1.64914
0.6517,-0.68301,1.16698,1.68217
0.6576,-0.65637,1.15686,1.72318
0.6577,-0.64359,1.15101,1.75620
0.6577,-0.61643,1.14515,1.78390
0.6708,-0.59512,1.13077,1.81373
0.6721,-0.56210,1.12065,1.83077
0.6721,-0.54079,1.10360,1.85634
0.6744,-0.50617,1.09348,1.86326
0.6744,-0.49286,1.07857,1.88084
0.6744,-0.47794,1.06632,1.87711
0.6762,-0.45983,1.04395,1.87711
0.6778,-0.44013,1.03170,1.86912
0.6870,-0.43214,1.01572,1.85048
0.6886,-0.42415,0.99335,1.82385
0.6886,-0.42042,0.98163,1.80520
0.6907,-0.41349,0.95446,1.76632
0.6914,-0.40870,0.94807,1.72211
0.6936,-0.40923,0.93476,1.67205
0.6949,-0.41030,0.92943,1.62517
0.7027,-0.41456,0.92144,1.57617
0.7097,-0.42894,0.91505,1.51918
0.7097,-0.43906,0.91345,1.47124
0.7110,-0.45770,0.89960,1.41798
0.7110,-0.47794,0.89534,1.37004
0.7125,-0.50351,0.90014,1.31944
0.7125,-0.52694,0.90120,1.27790
0.7139,-0.54931,0.90333,1.23635
0.7170,-0.56263,0.91931,1.19534
0.7264,-0.58873,0.91718,1.16285
0.7264,-0.60311,0.91825,1.13409
0.7264,-0.61856,0.92890,1.10852
