time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:23:15:139, 
0.0192,-0.09281,-0.11451,0.20364
0.0192,-0.18482,-0.01068,0.32811
0.0192,-0.09616,-0.16730,0.17606
0.0192,-0.19456,-0.24312,0.15744
0.0396,-0.21989,-0.42085,0.09790
0.0396,0.01981,-0.49879,0.01782
0.0397,0.27449,-0.57021,-0.10662
0.0397,0.55414,-0.60681,-0.30549
0.0589,0.78596,-0.63347,-0.50696
0.0589,1.06921,-0.64483,-0.62723
0.0589,1.19436,-0.74641,-0.61094
0.0589,1.25933,-0.68933,-0.41423
0.0786,1.27321,-0.69431,-0.22093
0.0786,1.25366,-0.67617,-0.05255
0.0786,1.08178,-0.53990,-0.04281
0.0786,0.77431,-0.44420,0.03942
0.0990,0.55875,-0.44988,0.17081
0.0990,0.44196,-0.47932,0.14925
0.0990,0.33207,-0.47963,0.04285
0.0990,0.44010,-0.31844,0.01117
0.1187,0.49763,-0.32191,-0.12985
0.1187,0.54938,-0.42200,-0.17830
0.1187,0.62598,-0.53601,-0.23301
0.1187,0.83292,-0.68070,-0.18060
0.1386,0.98403,-0.75692,-0.12610
0.1386,1.08876,-0.74077,-0.10053
0.1386,1.25321,-0.69110,-0.02576
0.1386,1.22305,-0.51203,-0.01710
0.1587,1.43151,-0.29517,0.10264
0.1587,1.64631,-0.35299,0.22012
0.1587,1.59619,-0.28122,0.21943
0.1587,1.45708,-0.36108,0.38903
0.1783,0.79532,-0.16014,0.48037
0.1783,0.90770,-0.30364,0.21047
0.1783,0.28545,0.55572,-0.57845
0.1783,1.51861,-0.15626,-0.73187
0.1978,1.78854,-0.40299,-0.17637
0.1978,0.85015,-0.25967,0.11426
0.1978,-0.11885,-0.11479,0.24718
0.1978,-0.67540,-0.11094,0.31305
0.2190,-0.80473,-0.10289,0.45289
0.2190,-0.94750,-0.30890,0.75238
0.2190,-0.94434,-0.31918,0.68511
0.2191,-0.35227,-0.46123,0.53874
0.2382,0.38818,-0.48057,0.39394
0.2382,0.85335,-0.35872,0.29501
0.2382,0.80894,-0.12450,0.22138
0.2382,0.59505,0.13541,0.28225
0.2585,0.22875,0.43111,0.48748
0.2585,-0.05771,0.62768,0.71960
0.2585,-0.40623,0.76623,0.79084
0.2585,-0.49681,0.80576,0.71955
0.2777,-0.58026,0.91865,0.59654
0.2777,-0.53770,0.82751,0.57763
0.2777,-0.52186,0.71367,0.43273
0.2777,-0.50079,0.48246,0.32751
0.2991,-0.34754,0.22020,0.37790
0.2991,-0.26455,-0.08189,0.31570
0.2991,-0.04507,-0.31580,0.57245
0.2991,0.19950,-0.57091,0.71344
0.3179,0.43104,-0.84605,0.81330
0.3179,0.81904,-1.08158,0.96923
0.3179,1.22198,-1.22610,0.81967
0.3179,1.58598,-1.29767,0.71367
0.3372,1.84734,-1.18280,0.45582
0.3372,2.02447,-0.94558,0.21489
0.3372,2.05641,-0.72281,0.22510
0.3372,2.03979,-0.37147,-0.02117
0.3575,1.87096,-0.03295,-0.02429
0.3575,1.67938,0.32256,-0.19060
0.3575,1.54430,0.46328,-0.20741
0.3575,1.39497,0.55395,-0.32151
0.3773,1.26182,0.48545,-0.28638
0.3773,1.21538,0.41726,-0.30163
0.3773,1.32932,0.13798,-0.43351
0.3773,1.48857,-0.22964,-0.55476
0.3978,1.63481,-0.53842,-0.62657
0.3978,1.65940,-0.83682,-0.62829
0.3978,1.79348,-1.03503,-0.52185
0.3978,1.92935,-1.27820,-0.36193
0.4172,2.12581,-1.41133,-0.17796
0.4172,2.25764,-1.40102,-0.10747
0.4172,2.37897,-1.32897,-0.14143
0.4172,2.39485,-1.09138,-0.24311
0.4370,2.10670,-0.64454,-0.46864
0.4370,1.57095,-0.22947,-0.56485
0.4370,0.98358,0.14346,-0.58893
0.4370,0.17198,0.46175,-0.73704
0.4570,-0.67410,0.71673,-0.81111
0.4570,-1.39705,0.82638,-0.86742
0.4570,-2.03525,0.83581,-0.85920
0.4570,-2.51682,0.78208,-0.86984
0.4812,-2.86643,0.62495,-0.70455
0.4812,-2.93983,0.35749,-0.58428
0.4812,-2.71578,0.05268,-0.51813
0.4812,-2.43438,-0.31157,-0.31144
0.4965,-2.07665,-0.43519,-0.22618
0.4965,-1.65911,-0.55390,-0.11586
0.4965,-1.35071,-0.68912,-0.05360
0.4965,-1.12881,-0.69986,0.02943
0.5161,-0.92666,-0.59343,0.02501
0.5161,-0.85849,-0.50641,-0.02898
0.5161,-0.72293,-0.24658,-0.02965
