time,X_value,Y_value,Z_value
Started:,Apr 15 2020,11:00:16:316, 
0.0085,-0.28279,-0.28239,0.44013
0.0085,-0.09236,-0.27376,0.17440
0.0085,0.10896,-0.18804,-0.20113
0.0085,0.71992,0.53532,-0.71420
0.0268,0.35681,-0.34859,0.08480
0.0268,0.45616,-0.29446,0.09276
0.0268,0.14195,-0.26218,-0.13341
0.0268,-0.00002,-0.30173,-0.23129
0.0467,0.35314,-0.14665,-0.24603
0.0467,0.68217,-0.06262,-0.28651
0.0468,0.93353,0.01588,-0.36924
0.0469,1.08157,-0.11390,-0.34687
0.0681,0.94978,-0.34953,-0.01467
0.0681,0.40687,-0.04386,0.51368
0.0681,0.57803,0.05736,0.30936
0.0681,0.83785,-0.12717,0.08619
0.0864,0.60437,-0.24291,0.07691
0.0864,0.23800,-0.31998,0.21161
0.0864,0.26821,-0.35340,0.43427
0.0864,0.50578,-0.42233,0.44438
0.1067,0.55407,-0.48064,0.35269
0.1067,0.33986,-0.54874,0.33258
0.1067,0.30027,-0.60515,0.34045
0.1067,0.26495,-0.48255,0.38986
0.1265,0.25166,-0.49184,0.33956
0.1265,0.30499,-0.36229,0.21084
0.1265,0.31853,-0.35469,0.17010
0.1265,-0.04207,-0.13155,0.32101
0.1484,-0.22045,-0.06496,0.45889
0.1484,-0.28909,-0.09868,0.67821
0.1484,-0.15213,-0.21429,0.71206
0.1484,0.09378,-0.10445,0.37687
0.1668,0.17428,-0.10112,0.05236
0.1668,0.22088,-0.12432,-0.05392
0.1668,0.16018,-0.05217,0.02926
0.1668,0.15979,-0.07085,0.00953
0.1858,0.50129,-0.20114,-0.03825
0.1858,0.82669,-0.34104,-0.20650
0.1858,1.21581,-0.55720,-0.29917
0.1858,1.58979,-0.65692,-0.40385
0.2054,1.89004,-0.70647,-0.37493
0.2054,2.08226,-0.77311,-0.56491
0.2054,2.23366,-0.81630,-0.49555
0.2054,2.31967,-0.87043,-0.46828
0.2257,2.47820,-0.88792,-0.24630
