time,X_value,Y_value,Z_value
Started:,Apr 15 2020,11:00:16:316, 
0.0085,0.04751,0.17566,-0.07131
0.0149,0.04751,0.20176,-0.06758
0.0149,0.04805,0.24544,-0.05799
0.0149,0.04325,0.28538,-0.04734
0.0149,0.03526,0.32107,-0.04042
0.0149,0.03313,0.36049,-0.03456
0.0179,0.02355,0.39564,-0.03349
0.0200,0.01289,0.43559,-0.03083
0.0280,-0.00681,0.47980,-0.03189
0.0299,-0.02173,0.51229,-0.03243
0.0299,-0.04197,0.55010,-0.03669
0.0311,-0.06008,0.56875,-0.04042
0.0331,-0.06807,0.56448,-0.04574
0.0343,-0.05422,0.54744,-0.02657
0.0367,-0.04410,0.52294,-0.00579
0.0392,-0.02386,0.51282,0.01338
0.0480,-0.01054,0.49577,0.01498
0.0494,-0.00415,0.48725,0.01711
0.0494,0.00171,0.48992,0.02084
0.0510,-0.00149,0.49577,0.02616
0.0522,-0.00575,0.50749,0.01924
0.0540,0.00703,0.49737,0.03628
0.0565,0.00650,0.50270,0.05386
0.0591,0.02301,0.49471,0.05865
0.0694,0.02994,0.49258,0.07144
0.0708,0.04112,0.50163,0.08582
0.0708,0.04325,0.50110,0.09221
0.0725,0.05976,0.51335,0.09221
0.0741,0.05870,0.53572,0.09061
0.0758,0.04805,0.54424,0.08635
0.0770,0.04805,0.55010,0.09487
0.0791,0.04911,0.55863,0.10126
0.0883,0.04592,0.56661,0.10925
0.0898,0.05124,0.57460,0.12044
0.0898,0.04538,0.58632,0.12097
0.0912,0.05018,0.60656,0.12683
0.0934,0.05124,0.63266,0.12949
0.0947,0.05444,0.66249,0.13322
0.0966,0.04964,0.70297,0.12790
0.0995,0.05657,0.74025,0.13109
0.1079,0.04964,0.77381,0.13003
0.1109,0.03793,0.79831,0.12843
0.1109,0.03846,0.80257,0.13642
0.1121,0.03899,0.80204,0.14654
0.1142,0.03739,0.82068,0.15506
0.1142,0.05231,0.82228,0.16625
0.1166,0.07095,0.82281,0.18009
0.1192,0.09225,0.81003,0.19341
0.1277,0.10930,0.78766,0.20566
0.1291,0.12315,0.76209,0.21205
0.1291,0.13380,0.73386,0.22004
0.1316,0.13806,0.71256,0.22217
0.1323,0.12261,0.68912,0.23336
0.1338,0.11889,0.68060,0.23922
0.1363,0.10664,0.66409,0.24241
0.1389,0.09705,0.65343,0.25147
0.1485,0.10024,0.63852,0.26958
0.1508,0.10184,0.62840,0.27490
0.1508,0.09865,0.63053,0.29674
0.1524,0.10078,0.63213,0.30153
0.1538,0.10184,0.65237,0.31378
0.1550,0.11463,0.68379,0.32923
0.1563,0.10877,0.70457,0.32817
0.1590,0.11676,0.74611,0.33509
0.1677,0.12048,0.78712,0.33349
0.1691,0.12368,0.83506,0.33562
0.1691,0.12581,0.87767,0.32870
0.1705,0.12794,0.93040,0.32018
0.1716,0.11196,0.97301,0.31592
0.1733,0.11356,1.02574,0.30952
0.1759,0.10823,1.07847,0.30420
0.1797,0.10557,1.14399,0.29674
0.1874,0.09439,1.20950,0.28715
0.1889,0.09119,1.27821,0.28342
0.1889,0.08799,1.35225,0.27650
0.1907,0.08160,1.44120,0.25999
0.1924,0.08054,1.51577,0.24934
0.1936,0.07201,1.58075,0.22537
0.1968,0.05710,1.63294,0.20513
0.1993,0.03153,1.67875,0.18808
0.2073,0.01982,1.70165,0.17530
0.2089,-0.00149,1.72722,0.18063
0.2089,-0.01480,1.72402,0.19607
0.2100,-0.01960,1.70165,0.21365
0.2112,-0.01587,1.65531,0.23922
0.2137,-0.00415,1.60898,0.25626
0.2161,0.01928,1.54506,0.27011
0.2184,0.03793,1.48221,0.28769
0.2263,0.04805,1.41456,0.29141
0.2281,0.05870,1.34053,0.30526
0.2281,0.06616,1.26436,0.32763
0.2309,0.07095,1.19033,0.33882
0.2323,0.06403,1.12588,0.34628
0.2335,0.06189,1.05664,0.36012
0.2357,0.05710,0.98952,0.37823
0.2387,0.05018,0.92401,0.39634
