time,X_value,Y_value,Z_value
Started:,Apr 14 2020,13:53:52:326, 
0.0070,-0.97198,0.23325,0.45664
0.0070,-0.94437,0.19682,0.62561
0.0070,-0.80113,0.12105,0.68782
0.0109,-0.57615,0.43696,0.44463
0.0262,-0.59202,0.18195,0.10945
0.0262,-0.34772,-0.69518,0.44048
0.0262,-0.38703,-0.45041,0.57525
0.0303,-0.09356,-0.41699,0.35041
0.0460,0.17869,-0.29615,-0.00360
0.0460,0.32329,-0.30472,-0.12458
0.0460,0.26893,-0.57080,-0.07447
0.0497,0.20612,-0.39511,-0.31088
0.0661,0.31061,-0.27006,-0.53862
0.0661,0.31054,-0.16242,-0.60696
0.0661,0.12657,0.05046,-0.40225
0.0697,0.04217,0.25204,-0.16182
0.0869,-0.20193,0.38414,0.19504
0.0869,-0.45280,0.24821,0.45537
0.0869,-0.84384,0.47081,0.71313
0.0915,-0.73109,0.56317,0.68194
0.1070,-0.54269,0.23633,0.59932
0.1070,-0.54678,0.09143,0.43503
0.1070,-0.62360,0.11469,0.45520
0.1125,-0.50196,-0.02187,0.52738
0.1258,-0.27818,-0.10737,0.47796
0.1258,-0.12798,-0.16168,0.35339
0.1258,-0.00562,-0.07463,0.25231
0.1321,0.18237,-0.12322,0.10694
0.1460,0.31085,-0.11830,-0.02493
0.1460,0.48633,-0.13510,-0.10745
0.1460,0.70772,-0.07422,-0.26209
0.1515,0.83064,-0.08686,-0.61373
0.1674,1.09677,0.04443,-0.84176
0.1674,1.25360,0.10193,-0.98385
0.1674,1.33590,-0.16905,-0.94051
0.1711,1.40548,-0.15554,-0.91605
0.1856,1.30445,-0.11120,-0.65889
0.1856,1.03125,-0.13295,-0.41413
0.1856,0.60335,-0.09700,-0.01826
0.1911,0.06061,-0.01723,0.33661
0.2266,-0.41965,0.13744,0.46583
0.2266,-0.82243,0.09033,0.47313
0.2267,-1.01146,0.00557,0.54403
0.2267,-1.18029,-0.12365,0.58788
0.2460,-1.16332,-0.15070,0.62641
0.2460,-0.92022,-0.15387,0.51403
0.2460,-0.56781,-0.09372,0.34850
0.2460,-0.20333,-0.06937,0.18919
0.2659,0.26732,0.00948,-0.04582
0.2659,0.62224,0.07379,-0.23459
0.2659,1.15550,-0.15500,-0.44600
0.2659,1.58286,-0.11094,-0.59619
0.2868,1.95914,-0.11001,-0.66180
0.2868,2.04929,-0.16890,-0.59644
0.2868,1.80828,-0.16172,-0.18607
0.2868,1.32618,-0.07257,0.31061
0.3063,0.66201,-0.24011,0.78933
0.3063,-0.44209,-0.00821,1.17116
0.3063,-1.32875,0.28069,1.37189
0.3063,-2.09716,0.69159,1.09583
0.3263,-3.02612,1.01540,0.94786
0.3263,-3.43171,1.12374,1.01270
0.3263,-3.42943,0.95842,1.28927
