time,X_value,Y_value,Z_value
Started:,Apr 29 2020,12:23:23:133, 
0.0038,-0.13130,-0.17363,0.10838
0.0040,-0.14674,-0.16191,0.10305
0.0068,-0.14727,-0.15019,0.10625
0.0155,-0.16645,-0.13368,0.10411
0.0171,-0.16751,-0.11557,0.10252
0.0171,-0.16911,-0.10066,0.09666
0.0223,-0.17923,-0.08628,0.09346
0.0224,-0.18190,-0.07030,0.09027
0.0224,-0.18296,-0.06231,0.09186
0.0249,-0.18989,-0.05379,0.09080
0.0271,-0.19468,-0.03035,0.08015
0.0356,-0.20799,-0.02023,0.07908
0.0368,-0.21066,-0.00905,0.07802
0.0368,-0.22291,-0.00585,0.07216
0.0395,-0.22823,0.00214,0.07269
0.0410,-0.21971,-0.02023,0.07162
0.0423,-0.21226,-0.05272,0.06949
0.0443,-0.21279,-0.08468,0.06204
0.0472,-0.21066,-0.09906,0.05032
0.0559,-0.21279,-0.11930,0.04339
0.0571,-0.20746,-0.13634,0.05032
0.0571,-0.20533,-0.15445,0.05618
0.0588,-0.20214,-0.16884,0.07216
0.0612,-0.19095,-0.20239,0.08387
0.0627,-0.18296,-0.21571,0.08920
0.0639,-0.17817,-0.22636,0.08707
0.0665,-0.18136,-0.24234,0.07908
0.0749,-0.17977,-0.25406,0.08121
0.0766,-0.18349,-0.27217,0.07482
0.0766,-0.17923,-0.29294,0.07748
0.0782,-0.17923,-0.32010,0.07322
0.0809,-0.17018,-0.33395,0.07162
0.0834,-0.16965,-0.34140,0.06736
0.0845,-0.16539,-0.35099,0.06843
0.0861,-0.15420,-0.35579,0.07109
0.0945,-0.14621,-0.36058,0.06150
0.0962,-0.14195,-0.37283,0.06789
0.0962,-0.14088,-0.37709,0.05777
0.0978,-0.13822,-0.38774,0.06097
0.0991,-0.13716,-0.38188,0.06097
0.1009,-0.14142,-0.39094,0.05991
0.1037,-0.14142,-0.38828,0.05458
0.1061,-0.14568,-0.39840,0.05724
0.1143,-0.14674,-0.38615,0.05085
0.1161,-0.14355,-0.37975,0.05618
0.1161,-0.14781,-0.36910,0.05777
0.1188,-0.14834,-0.37017,0.05564
0.1201,-0.13875,-0.37017,0.05245
0.1215,-0.13982,-0.37123,0.04979
0.1233,-0.13023,-0.37176,0.05351
0.1263,-0.13023,-0.36537,0.05405
0.1353,-0.13396,-0.35685,0.05351
0.1353,-0.14195,-0.34993,0.06097
0.1353,-0.13343,-0.33608,0.06150
0.1365,-0.13503,-0.32436,0.06683
0.1390,-0.13556,-0.30785,0.06736
0.1411,-0.13289,-0.29347,0.07216
0.1433,-0.12917,-0.28228,0.07482
0.1461,-0.13023,-0.26684,0.07429
0.1561,-0.13289,-0.25512,0.07588
0.1561,-0.12491,-0.24340,0.06523
0.1561,-0.12863,-0.23967,0.06789
0.1582,-0.13289,-0.23275,0.06310
0.1591,-0.13396,-0.21730,0.05724
0.1609,-0.13396,-0.20984,0.06257
0.1633,-0.13609,-0.20398,0.05458
0.1659,-0.13609,-0.19972,0.05564
0.1746,-0.13769,-0.18960,0.04819
0.1761,-0.14088,-0.18588,0.04552
0.1761,-0.13449,-0.17948,0.04552
0.1776,-0.13396,-0.17416,0.04020
0.1788,-0.13289,-0.16457,0.04180
0.1804,-0.13503,-0.15658,0.04233
0.1833,-0.13023,-0.15871,0.04073
0.1857,-0.13449,-0.14273,0.03700
0.1941,-0.13130,-0.13581,0.03274
0.1957,-0.12491,-0.12675,0.03061
0.1957,-0.12437,-0.12143,0.03540
0.1972,-0.12171,-0.10758,0.03594
0.1986,-0.12118,-0.10438,0.03807
0.2005,-0.11905,-0.09693,0.03221
0.2030,-0.12491,-0.09107,0.03061
0.2060,-0.12544,-0.09799,0.03008
0.2143,-0.12224,-0.09533,0.03540
0.2160,-0.11638,-0.09639,0.03967
0.2160,-0.12224,-0.10278,0.03807
0.2176,-0.11372,-0.10332,0.03487
0.2201,-0.10839,-0.10598,0.04286
0.2213,-0.10147,-0.11237,0.04073
0.2228,-0.10147,-0.12302,0.04765
0.2255,-0.09668,-0.13421,0.05991
0.2341,-0.08762,-0.14433,0.05671
0.2358,-0.09135,-0.15232,0.05564
0.2358,-0.09241,-0.14433,0.06417
0.2383,-0.08815,-0.14060,0.06257
0.2383,-0.08496,-0.13421,0.06576
0.2403,-0.08336,-0.12516,0.06843
0.2432,-0.07857,-0.11770,0.07216
0.2462,-0.07963,-0.10385,0.06310
0.2545,-0.08496,-0.09852,0.06150
0.2558,-0.08443,-0.09426,0.05245
0.2558,-0.08070,-0.08947,0.05937
0.2577,-0.08070,-0.08734,0.06310
0.2590,-0.07803,-0.09533,0.06044
0.2603,-0.08762,-0.09799,0.05937
0.2632,-0.08549,-0.10225,0.05884
0.2666,-0.08336,-0.10492,0.05618
0.2745,-0.07963,-0.10918,0.05351
0.2757,-0.07697,-0.11823,0.05085
0.2757,-0.08176,-0.12196,0.05458
0.2773,-0.08016,-0.12356,0.05138
0.2785,-0.07750,-0.12729,0.05351
0.2804,-0.07644,-0.11983,0.04979
0.2827,-0.08869,-0.11770,0.03594
0.2852,-0.09614,-0.11983,0.03381
0.2944,-0.09455,-0.12302,0.03434
0.2955,-0.08656,-0.11610,0.03647
0.2955,-0.08549,-0.12462,0.03540
0.2971,-0.08975,-0.12249,0.03327
0.2984,-0.08762,-0.12569,0.03434
0.3000,-0.08709,-0.13048,0.03434
0.3028,-0.08815,-0.14060,0.02848
0.3054,-0.08336,-0.14859,0.03700
0.3137,-0.07750,-0.15818,0.04180
0.3154,-0.07803,-0.16990,0.03967
0.3154,-0.08389,-0.16564,0.04286
0.3179,-0.08123,-0.15978,0.04020
0.3190,-0.08176,-0.15818,0.04233
0.3202,-0.07750,-0.15179,0.04765
0.3222,-0.07590,-0.14060,0.05085
0.3250,-0.07164,-0.13581,0.05032
0.3336,-0.05406,-0.12729,0.05138
0.3350,-0.05833,-0.11663,0.04499
0.3350,-0.05513,-0.11184,0.04339
0.3377,-0.04661,-0.10332,0.04339
0.3389,-0.04661,-0.09906,0.04233
0.3423,-0.04661,-0.09693,0.04552
0.3439,-0.04394,-0.09852,0.04180
0.3452,-0.04554,-0.10119,0.03753
0.3538,-0.04341,-0.10278,0.03700
0.3557,-0.04181,-0.11397,0.03114
0.3557,-0.03542,-0.13261,0.02635
0.3575,-0.03063,-0.12516,0.03008
0.3597,-0.03276,-0.13155,0.02955
0.3613,-0.03276,-0.13208,0.02209
0.3627,-0.03649,-0.12462,0.01889
0.3651,-0.03809,-0.12143,0.01729
0.3739,-0.03915,-0.12196,0.00931
0.3752,-0.04394,-0.11397,0.00291
0.3752,-0.03755,-0.11290,0.00345
0.3769,-0.04448,-0.11077,0.00078
0.3783,-0.04874,-0.10918,-0.00614
