time,X_value,Y_value,Z_value
Started:,Apr 23 2020,10:33:08:679, 
0.0135,-0.09711,0.16308,-0.02066
0.0135,-0.14343,0.13176,0.20359
0.0135,-0.21214,0.02174,0.28930
0.0135,-0.18644,-0.07298,0.44159
0.0382,-0.17095,-0.05264,0.12110
0.0382,-0.21689,0.00000,0.01039
0.0382,-0.34400,0.05476,0.03282
0.0382,-0.48962,0.14781,0.07533
0.0532,-0.48637,0.18377,0.33879
0.0532,-0.38987,0.19373,0.25875
0.0532,-0.32914,0.26871,0.24835
0.0532,-0.37836,0.26347,0.30555
0.0730,-0.31041,0.18116,0.17826
0.0730,-0.32341,0.17953,0.06257
0.0730,-0.36395,0.08002,0.11751
0.0730,-0.26839,-0.08673,0.03275
0.0989,-0.13177,-0.00375,-0.05544
0.0989,-0.02376,0.08942,-0.22207
0.0989,0.15236,0.13118,-0.15602
0.0989,0.22998,-0.06905,-0.06060
0.1130,0.42914,-0.12539,-0.04889
0.1130,0.64602,-0.19149,-0.06714
0.1130,0.69180,-0.30100,-0.10902
0.1130,0.68301,-0.34052,0.04920
0.1344,0.54402,-0.31765,0.05466
0.1344,0.25945,-0.33403,0.15750
0.1344,0.36712,-0.24130,0.20372
0.1344,0.43582,-0.15140,0.19765
0.1583,0.09553,-0.37864,-0.03621
0.1583,-0.78895,0.26081,0.18657
0.1583,-1.19871,0.70965,0.09256
0.1583,-0.95507,0.36333,0.15469
0.1732,-0.71231,0.03749,0.33446
0.1732,-0.53898,-0.05328,0.41949
0.1732,-0.27578,-0.12926,0.36356
0.1732,-0.16500,-0.03264,0.12758
0.1990,-0.20635,0.19932,0.04024
0.1990,0.11765,0.03491,0.19591
0.1990,0.35582,-0.02123,0.16428
0.1990,0.27207,0.04285,0.14823
0.2131,0.17347,0.05756,0.17375
0.2131,-0.00898,0.11234,0.13407
0.2131,-0.09742,0.19086,0.03400
0.2131,-0.02041,0.12704,-0.10030
0.2346,-0.08585,0.09012,-0.18931
0.2346,-0.33812,0.17885,-0.22003
0.2346,-0.33662,0.22937,-0.06488
0.2346,-0.31697,0.24556,0.15005
0.2519,-0.20308,0.24084,0.25947
0.2519,-0.15425,0.27348,0.19671
0.2519,-0.05160,0.13611,0.11441
0.2519,-0.03175,0.05538,-0.00409
0.2719,0.04251,0.03467,0.00953
0.2719,0.02372,0.01096,0.01855
0.2719,0.02920,0.02247,-0.02057
0.2719,0.10472,-0.13659,0.07770
0.2919,0.21503,-0.12780,0.11328
0.2919,0.35613,-0.21277,0.11673
0.2919,0.43720,-0.35148,0.13819
0.2919,0.58275,-0.26627,-0.05805
0.3118,0.63712,-0.16871,-0.23242
0.3118,0.59439,-0.02277,-0.16793
0.3118,0.48528,0.02826,0.09815
0.3119,0.41082,0.02557,0.23306
0.3321,0.29030,-0.13012,0.34466
0.3321,0.08113,-0.20025,0.29804
0.3321,-0.16326,-0.17087,0.25626
0.3321,-0.34383,-0.09907,0.15050
0.3521,-0.44337,-0.00997,0.07184
0.3521,-0.58811,-0.02917,0.02413
0.3521,-0.81518,0.14463,0.12415
0.3521,-0.85696,0.31326,0.23365
0.3716,-0.69647,-0.08520,0.13141
0.3716,-1.04842,-0.06701,0.28818
0.3717,-1.38591,-0.09959,0.33701
0.3717,-1.34085,-0.11708,0.33971
0.3914,-1.03554,-0.24591,0.30550
0.3914,-0.71076,-0.30956,0.58206
0.3914,-0.32804,-0.43077,0.66294
0.3914,0.01741,-0.46225,0.56972
0.4110,0.23292,-0.35894,0.46031
0.4110,0.41078,-0.30515,0.29284
0.4110,0.56852,-0.16815,0.15532
0.4110,0.55147,0.02009,0.00903
0.4310,0.41866,0.09117,-0.03477
0.4311,0.23595,0.22109,-0.06540
0.4311,0.10309,0.27699,-0.02376
0.4311,-0.03536,0.30718,-0.08299
0.4511,-0.19805,0.43745,0.01589
0.4511,-0.20323,0.42884,0.12405
0.4511,-0.36547,0.26361,0.25626
0.4511,-0.47051,0.16146,0.37672
0.4711,-0.46022,0.06420,0.35511
0.4711,-0.51580,-0.08029,0.31875
0.4711,-0.35632,-0.10459,0.22124
0.4711,-0.28354,-0.10143,0.26756
0.4909,-0.19549,-0.21001,0.27493
0.4909,-0.12507,-0.28702,0.31624
