time,X_value,Y_value,Z_value
Started:,Apr 29 2020,12:23:23:133, 
0.0146,1.02174,0.12222,0.44361
0.0146,0.99299,-0.02467,0.63873
0.0146,0.20735,-0.62006,1.15607
0.0146,0.33910,-0.20968,0.34367
0.0343,0.34699,-0.42833,-0.04599
0.0343,0.17376,-0.30279,-0.11700
0.0343,0.00083,-0.49309,-0.09433
0.0343,-0.01115,-0.50323,-0.03600
0.0548,0.10814,-0.35712,0.12416
0.0549,-0.00052,-0.25852,0.13194
0.0549,-0.01267,-0.12783,0.04987
0.0549,-0.04798,0.07543,-0.06012
0.0738,0.09959,0.15740,0.09128
0.0738,0.34132,0.47244,0.47060
0.0738,0.60336,0.14749,0.57020
0.0738,0.14127,0.29929,0.63252
0.0933,-0.44642,0.58740,0.89419
0.0933,-0.30412,0.43510,0.83973
0.0933,0.05771,0.19724,0.75448
0.0933,0.04549,0.13725,0.70086
0.1132,-0.16885,0.06928,0.80511
0.1132,-0.08914,0.02576,0.96319
0.1132,-0.01652,-0.11748,0.73946
0.1132,-0.02637,-0.22466,0.54212
0.1336,0.08549,-0.22872,0.38454
0.1336,0.12855,-0.16039,0.19919
0.1336,0.25785,-0.08429,0.10542
0.1336,0.35180,-0.08795,0.22168
0.1561,0.53543,-0.05900,0.20703
0.1561,0.48449,-0.02415,0.16679
0.1561,0.53740,0.07574,0.22551
0.1561,0.48011,0.19252,0.12810
0.1732,0.41191,0.25297,0.06455
0.1732,0.43269,0.21919,0.09546
0.1732,0.50283,0.16425,0.21878
0.1732,0.53957,0.09078,0.16585
0.1929,0.52016,0.05823,0.17341
0.1929,0.42217,0.09873,0.15725
0.1929,0.43807,0.07150,0.13375
0.1929,0.26763,0.07142,0.17225
0.2132,0.21878,0.09295,0.15718
0.2132,0.22402,0.06234,0.14703
0.2132,0.12645,0.11186,0.20544
0.2132,0.04627,0.13455,0.14897
0.2329,0.02512,0.05804,0.19516
0.2329,0.10769,0.08932,0.14711
0.2329,0.16654,0.01503,0.18419
0.2329,0.21515,0.05333,0.29364
0.2532,0.17628,-0.02120,0.24968
0.2532,0.19566,0.00117,0.30470
0.2532,0.08791,0.02297,0.38143
