time,X_value,Y_value,Z_value
Started:,Apr 30 2020,13:54:44:184, 
0.0033,-0.05722,0.32889,0.00358
0.0054,-0.07267,0.30119,0.01157
0.0142,-0.08439,0.29427,0.01636
0.0165,-0.09717,0.31611,0.02275
0.0165,-0.11315,0.34540,0.04565
0.0175,-0.10782,0.36724,0.06057
0.0196,-0.09770,0.37683,0.07229
0.0210,-0.08865,0.37257,0.09998
0.0230,-0.06255,0.35073,0.12395
0.0255,-0.04710,0.33209,0.14952
0.0345,-0.02953,0.33635,0.16177
0.0360,-0.02260,0.34966,0.15697
0.0360,-0.00875,0.35179,0.14579
0.0373,0.00616,0.34434,0.13887
0.0387,0.02054,0.31877,0.14526
0.0402,0.03599,0.27456,0.14366
0.0429,0.04131,0.23089,0.13673
0.0454,0.02959,0.19094,0.11916
0.0539,0.02693,0.16111,0.09732
0.0555,0.01468,0.13927,0.07175
0.0555,0.00083,0.12330,0.04086
0.0569,-0.00609,0.09666,0.02541
0.0582,-0.00716,0.07323,0.01050
0.0603,-0.00662,0.03648,0.00358
0.0629,-0.00716,0.01197,-0.00228
0.0654,-0.00929,-0.01466,-0.01613
0.0739,-0.01302,-0.04715,-0.01986
0.0753,-0.01355,-0.06153,-0.02199
0.0753,-0.00716,-0.06952,-0.03371
0.0767,-0.01355,-0.08337,-0.04063
0.0780,-0.00343,-0.09136,-0.03424
0.0799,0.00083,-0.09721,-0.03531
0.0823,0.00403,-0.11373,-0.02305
0.0849,-0.00130,-0.12012,-0.01080
0.0936,0.00190,-0.12704,-0.00974
0.0952,-0.00609,-0.13184,0.01050
0.0952,-0.00290,-0.12012,0.02169
0.0976,0.00137,-0.10627,0.02968
0.0990,-0.00023,-0.08337,0.03394
0.1002,-0.00023,-0.06632,0.03660
0.1020,0.00083,-0.03490,0.03767
0.1056,-0.00077,-0.00347,0.03820
0.1138,0.00083,0.02902,0.03234
0.1152,-0.00449,0.07483,0.02914
0.1152,-0.01089,0.10891,0.02648
0.1165,-0.02207,0.15738,0.00731
0.1184,-0.02899,0.20585,-0.00867
0.1205,-0.03379,0.24633,-0.01986
0.1226,-0.03485,0.29214,-0.02732
0.1248,-0.02740,0.31717,-0.03850
0.1337,-0.02047,0.34114,-0.05448
0.1351,-0.00503,0.36777,-0.05768
0.1351,-0.00236,0.38801,-0.06939
0.1363,0.00403,0.41624,-0.06833
0.1376,0.00190,0.42956,-0.07525
0.1396,-0.00875,0.44341,-0.07845
0.1420,-0.01248,0.45566,-0.07312
0.1447,-0.02527,0.46844,-0.08644
0.1535,-0.02580,0.47856,-0.08005
0.1549,-0.04231,0.49667,-0.08111
0.1549,-0.05403,0.50945,-0.07951
0.1576,-0.07054,0.52811,-0.07899
0.1605,-0.06948,0.54302,-0.06567
0.1605,-0.08013,0.56646,-0.06780
0.1629,-0.08439,0.59469,-0.05662
0.1645,-0.08758,0.62505,-0.05928
0.1732,-0.09238,0.65061,-0.04969
0.1746,-0.09717,0.66393,-0.04277
0.1746,-0.10143,0.69536,-0.03904
0.1773,-0.10410,0.72412,-0.02359
0.1785,-0.10410,0.74116,-0.00389
0.1798,-0.10889,0.76460,0.00197
0.1817,-0.11209,0.78697,0.01475
0.1845,-0.11475,0.80934,0.02647
0.1933,-0.11368,0.82692,0.03979
0.1948,-0.12167,0.85621,0.04618
0.1948,-0.12966,0.88444,0.05257
0.1965,-0.13659,0.92066,0.06003
0.1977,-0.14191,0.96540,0.06749
0.1995,-0.14617,1.00482,0.06855
0.2017,-0.15044,1.06287,0.07761
0.2043,-0.16109,1.11720,0.07814
0.2131,-0.15842,1.18218,0.07761
0.2146,-0.16641,1.23917,0.08613
0.2146,-0.17121,1.30096,0.08453
0.2160,-0.17920,1.36594,0.08187
0.2173,-0.18452,1.42559,0.07654
0.2196,-0.18506,1.48365,0.08187
0.2221,-0.19305,1.54331,0.08346
0.2244,-0.19411,1.60349,0.06962
0.2334,-0.21222,1.66741,0.06962
0.2345,-0.22021,1.73559,0.05523
0.2345,-0.23885,1.78938,0.05151
