time,X_value,Y_value,Z_value
Started:,Apr 30 2020,13:54:44:184, 
0.0129,0.20987,0.06058,0.58269
0.0129,-0.59471,-0.98008,1.06134
0.0129,-0.08818,0.00608,0.89713
0.0129,0.56290,0.39202,0.02810
0.0332,0.20681,0.31961,-0.29953
0.0332,-0.19220,0.49428,-0.34411
0.0332,-0.46581,0.36684,-0.63456
0.0332,-0.71194,0.18225,-0.17309
0.0527,-0.28002,-0.17886,0.67623
0.0527,0.21875,-0.07611,1.25058
0.0527,1.00414,-0.21984,0.84410
0.0527,0.89717,-0.10941,0.86450
0.0727,0.33573,0.55292,0.75786
0.0727,0.67907,0.63003,0.34477
0.0727,1.18964,0.32043,-0.04498
0.0727,0.85674,0.14950,0.11636
0.0922,0.21192,0.19489,0.52912
0.0922,-0.14217,0.34221,0.50753
0.0922,-0.17572,0.24114,0.41086
0.0922,-0.24646,0.03391,0.29436
0.1133,-0.45398,-0.21615,0.28214
0.1133,-0.54644,-0.10892,0.13632
0.1133,-0.33880,0.01107,0.01399
0.1133,0.02949,-0.03553,-0.19579
0.1324,0.52650,-0.09131,-0.25078
0.1324,0.90945,-0.07965,-0.37370
0.1325,1.36967,-0.10788,-0.46990
0.1325,1.68879,-0.00228,-0.54803
0.1522,1.68635,0.05620,-0.27266
0.1522,1.50274,0.01228,0.21877
0.1522,1.15200,-0.00677,0.41925
0.1522,0.75949,-0.02245,0.24011
0.1719,0.53094,-0.12645,-0.00600
0.1720,0.38962,-0.14591,-0.22269
0.1720,0.21806,-0.04746,-0.22586
0.1720,0.08246,-0.07401,-0.07149
0.1918,0.03941,-0.00937,0.05031
0.1918,0.14833,0.05858,0.03933
0.1918,0.07414,0.07440,0.01051
0.1918,0.14302,0.15245,-0.03613
0.2119,0.19951,0.17043,-0.08645
0.2119,0.43007,0.15426,-0.19139
0.2119,0.59274,0.25122,-0.32556
0.2119,0.85156,0.19338,-0.34983
0.2334,1.04117,0.06304,-0.29425
0.2334,1.22392,-0.15904,-0.28714
0.2334,1.37122,-0.27496,-0.21847
0.2334,1.41438,-0.42846,-0.17222
0.2518,1.46605,-0.61168,-0.13855
0.2518,1.40257,-0.62558,-0.23087
0.2518,1.37655,-0.54682,-0.38146
0.2521,1.14814,-0.21067,-0.50395
0.2715,0.96311,0.15732,-0.70977
0.2715,0.78215,0.31972,-0.65587
0.2715,0.82682,0.38158,-0.69460
0.2715,0.73017,0.52298,-0.79442
0.2913,0.77122,0.55151,-0.94532
0.2913,0.92452,0.58941,-1.00232
0.2913,1.08119,0.69221,-1.02444
0.2913,1.09761,0.57720,-0.96726
0.3111,1.26938,0.49347,-0.96604
0.3111,1.60691,0.45621,-1.05017
0.3111,1.52348,0.40987,-0.70145
0.3111,1.32730,0.22728,-0.34129
0.3312,1.09725,-0.12109,0.00543
0.3312,0.77928,-0.38699,0.44302
0.3312,0.46629,-0.54909,0.72199
0.3312,0.17280,-0.65889,0.52463
0.3516,0.03890,-0.66766,0.06695
0.3516,-0.06083,-0.31690,-0.26656
0.3516,-0.40730,0.07389,-0.31722
0.3516,-0.77740,0.61343,-0.22846
0.3711,-1.04172,0.93712,-0.23472
0.3711,-1.13443,1.10520,-0.21992
0.3711,-0.95224,1.02150,-0.10091
0.3711,-0.76471,0.83870,-0.07183
0.3919,-0.21328,0.59107,-0.07509
0.3919,0.50831,0.31531,-0.13139
0.3919,1.12039,-0.01041,-0.11895
0.3919,1.20348,0.10154,0.12867
0.4146,1.45818,-0.02391,0.69759
0.4146,1.18564,-0.05966,1.20026
0.4146,0.56929,-0.27817,1.60585
0.4146,-0.03998,-0.37838,1.50493
0.4316,-0.79179,-0.21031,1.00238
0.4316,-1.43587,-0.05959,0.47415
0.4316,-1.81542,-0.05518,-0.00534
0.4316,-2.05464,-0.08048,-0.16778
0.4538,-1.94142,-0.20238,-0.25284
0.4538,-1.63925,-0.52728,-0.24374
0.4538,-1.29388,-0.54761,-0.29852
0.4538,-1.30779,-0.09819,-0.51376
0.4737,-0.74651,-0.25355,-0.58206
0.4737,-0.04878,-0.27988,-0.60663
0.4737,0.67531,-0.27089,-0.29875
0.4737,1.13947,-0.28555,0.45170
0.4907,1.53176,-0.42921,1.01192
0.4907,2.06652,-0.72224,1.30682
0.4907,2.10575,-0.59791,1.23927
0.4907,2.14916,-0.26245,0.77132
0.5137,1.95326,0.10486,0.12629
0.5137,1.60869,0.42060,-0.54784
0.5137,1.09828,0.51831,-0.87343
0.5138,0.28683,0.63007,-1.01974
0.5302,-0.64625,0.62596,-1.10797
0.5302,-1.15860,0.46089,-1.02109
0.5302,-2.34494,0.59625,-1.00382
0.5302,-2.46530,0.58807,-1.20341
0.5510,-1.33607,-0.16025,-0.89841
0.5510,-1.23144,-0.23948,-0.64683
0.5510,-0.93327,-0.16000,-0.26543
0.5510,-0.97103,-0.17824,0.14209
0.5749,-0.93777,-0.15122,0.56877
0.5749,-0.86451,-0.08173,0.83820
0.5749,-1.45423,-0.35011,1.15333
0.5749,-1.75391,0.13167,1.19937
0.5902,-2.65559,-0.73308,1.90899
0.5902,-0.72727,-0.19434,1.30274
0.5902,0.28764,-0.01879,0.90588
0.5902,0.21243,-0.28546,0.87532
0.6120,0.04957,-0.13094,1.19553
0.6120,0.18392,0.35675,0.67530
0.6120,-0.21264,0.34410,0.65291
0.6120,-0.53599,0.00936,0.78417
0.6359,-0.69053,-0.18475,0.77602
0.6359,-0.70703,-0.21913,0.74179
0.6359,-0.60677,-0.11984,0.58949
0.6359,-0.48814,0.02899,0.40407
0.6517,-0.48034,0.23113,0.15003
0.6517,-0.28870,0.32864,-0.05998
0.6517,-0.65886,1.21972,-0.42146
0.6517,-0.38835,1.27064,-0.55824
0.6747,-1.15048,0.03720,0.01628
0.6747,-0.30873,-0.61677,0.67724
0.6747,1.32308,-0.41434,0.91100
0.6747,2.28685,-0.24398,0.63437
0.6902,2.57925,0.02423,0.23574
0.6902,2.34077,0.21633,0.18857
0.6902,1.80892,0.51475,0.10807
0.6906,1.29198,0.80878,0.20352
0.7106,0.98125,1.08176,0.24702
0.7106,0.69342,1.22343,0.26277
0.7106,0.58123,1.28340,0.29982
0.7106,0.52249,1.40700,0.23308
0.7341,0.67208,1.39252,0.35908
0.7341,0.82502,1.42403,0.27652
0.7341,0.97626,1.38338,0.28537
0.7344,1.12400,1.24523,0.24114
0.7515,1.21297,1.20500,0.20165
0.7515,1.21879,1.12094,0.22842
0.7515,1.09155,0.93666,0.28150
0.7515,0.96093,0.86719,0.37887
0.7747,0.77296,0.71596,0.50318
0.7747,0.62733,0.64811,0.65801
0.7748,0.53786,0.62007,0.77876
0.7748,0.47939,0.64296,0.87579
0.7890,0.43741,0.65173,0.89119
0.7890,0.47651,0.69364,0.83311
0.7890,0.41186,0.75163,0.62391
0.7890,0.40062,0.84861,0.45314
0.8095,0.41306,0.84828,0.34590
0.8095,0.54989,0.82394,0.10963
0.8095,0.59103,0.85257,-0.11748
0.8095,0.62275,0.80834,-0.28397
0.8357,0.57210,0.75182,-0.51385
0.8357,0.47589,0.62988,-0.49880
0.8357,0.42795,0.52185,-0.52447
0.8357,0.34557,0.41757,-0.43339
0.8493,0.15501,0.34651,-0.32057
0.8493,-0.00721,0.17931,-0.20214
0.8493,-0.08316,0.10416,-0.06946
0.8493,-0.23792,-0.01722,0.08665
0.8691,-0.31052,-0.09523,0.29060
0.8691,-0.46816,-0.05885,0.35889
0.8691,-0.46514,-0.02491,0.47113
0.8691,-0.45785,0.18743,0.50114
0.8885,-0.39046,0.37914,0.48936
0.8885,-0.46187,0.61025,0.45886
0.8885,-0.54074,0.86194,0.19764
0.8885,-0.62275,1.09363,-0.15912
0.9085,-0.74091,1.23256,-0.41079
0.9085,-0.85770,1.33086,-0.64148
0.9085,-0.86268,1.31171,-0.94307
0.9085,-0.85350,1.16996,-1.01454
0.9282,-0.73984,0.97742,-1.12705
