time,X_value,Y_value,Z_value
Started:,May 14 2020,13:56:18:360, 
0.0075,-0.68510,0.02586,-0.00585
0.0075,-0.63341,-0.02081,-0.13032
0.0075,-0.42886,0.01062,-0.41086
0.0075,-0.21486,0.06692,-0.55449
0.0279,-0.06550,0.07467,-0.45406
0.0279,0.08342,0.03930,-0.36478
0.0279,-0.22181,-0.49818,-0.14328
0.0279,0.07704,-0.29753,0.42194
0.0472,-0.17004,0.35308,-0.17727
0.0472,-0.15128,0.17832,-0.72272
0.0472,-0.52062,-0.11013,-0.51156
0.0472,-0.80842,-0.21295,-0.20072
0.0672,-0.82127,-0.33622,-0.20707
0.0672,-0.67394,-0.23818,-0.27759
0.0672,-0.15578,-0.28632,-0.43655
0.0672,0.16593,-0.35581,-0.55709
0.0867,-0.00601,-0.35794,-0.36184
0.0867,-0.18700,-0.20082,-0.19801
0.0867,-0.14617,-0.19194,-0.10989
0.0867,-0.03639,-0.17179,-0.15960
0.1067,-0.03611,-0.11990,-0.10257
0.1067,-0.12790,-0.01272,-0.10310
0.1067,-0.39998,0.20151,-0.19625
0.1067,-0.41845,0.14884,-0.27929
0.1268,-0.32924,0.20384,-0.23294
0.1268,-0.41032,0.25115,-0.29137
0.1268,-0.37116,0.19534,-0.18535
0.1269,-0.31515,0.20904,-0.16281
0.1469,-0.27315,0.06664,-0.19118
0.1469,-0.30657,0.02535,-0.09710
0.1469,-0.33839,-0.08609,-0.07281
0.1469,-0.56334,0.13490,0.20581
0.1661,-0.69645,0.27608,-0.04771
0.1661,-0.55623,0.06500,-0.14974
0.1661,-0.39162,-0.08090,-0.22358
0.1661,-0.42427,0.00915,-0.27370
0.1862,-0.47289,0.03597,-0.25868
0.1862,-0.42743,0.01276,-0.23574
0.1862,-0.31431,-0.04447,-0.27602
0.1862,-0.23163,-0.04360,-0.25339
0.2080,-0.34504,0.04590,-0.12279
0.2080,-0.25534,-0.01858,-0.15599
0.2080,-0.19343,-0.00411,-0.20516
0.2080,-0.11417,0.00653,-0.14171
0.2261,0.04583,0.03699,-0.17727
0.2261,0.22139,0.02594,-0.30558
0.2261,0.24175,-0.03372,-0.26251
0.2261,0.23320,-0.04422,-0.28272
0.2457,0.17878,-0.07585,-0.15349
0.2457,-0.13838,-0.05994,0.07640
0.2457,-0.28755,0.05169,-0.04435
0.2457,-0.48156,0.06330,-0.28323
0.2663,-0.57383,0.23820,-0.44533
0.2663,-0.63704,0.25611,-0.45363
0.2663,-0.70937,0.19747,-0.48105
0.2663,-0.71754,0.12328,-0.37413
0.2856,-0.72627,0.10432,-0.21574
0.2856,-0.71791,0.01253,-0.19304
0.2856,-0.56761,-0.09614,-0.13927
0.2856,-0.37354,-0.08288,-0.14553
0.3060,-0.27486,-0.16601,-0.12461
0.3060,-0.14732,-0.16636,-0.14676
0.3060,0.01599,-0.12899,-0.21055
0.3060,0.16334,-0.13445,-0.18463
0.3259,0.28306,-0.14948,-0.13857
0.3259,0.25961,-0.15923,-0.20774
0.3259,0.29373,-0.24238,-0.23989
0.3259,0.34516,-0.23783,-0.25549
0.3456,0.26846,-0.26297,-0.28065
0.3456,0.19008,-0.26628,-0.27375
0.3457,0.03247,-0.17708,-0.21768
0.3457,-0.03339,-0.11475,-0.27523
0.3654,-0.05664,-0.07413,-0.28224
0.3654,-0.05915,-0.03705,-0.28550
0.3654,-0.02243,-0.05326,-0.26098
0.3654,-0.00803,-0.07760,-0.26505
0.3856,0.07684,-0.10878,-0.25087
0.3856,0.21675,-0.14129,-0.25411
0.3856,0.26800,-0.17971,-0.20449
0.3856,0.31018,-0.34950,0.06241
0.4050,0.12882,-0.24208,0.11644
0.4050,-0.20055,-0.10168,0.08802
0.4050,-0.47049,-0.11365,-0.05390
0.4050,-0.76093,0.10806,-0.19150
0.4249,-0.88533,0.04398,-0.27725
0.4249,-0.83124,0.05332,-0.34887
0.4249,-0.85402,0.04372,-0.40686
0.4249,-0.79555,0.18430,-0.40565
0.4456,-0.47617,0.00534,-0.44083
0.4456,-0.31976,0.16205,-0.53312
0.4456,0.03586,0.04491,-0.52467
0.4456,0.19373,0.03299,-0.51527
0.4651,0.80701,-0.14650,-0.60455
0.4651,0.92986,-0.08667,-0.64809
0.4651,1.15978,-0.16208,-0.71839
0.4651,1.35870,-0.26224,-0.76290
0.4852,1.51855,-0.34740,-0.88372
0.4852,1.67877,-0.40238,-1.02420
0.4852,1.65593,-0.33119,-1.08857
0.4852,1.81156,-0.34389,-1.10198
0.5045,1.85488,-0.28196,-0.99081
0.5045,1.85769,-0.29820,-0.68027
0.5045,1.87844,-0.26178,-0.45981
0.5045,2.04589,-0.51599,-0.33814
0.5255,1.69292,-0.37056,-0.32213
0.5255,1.18087,-0.03704,-0.33818
0.5255,0.93413,-0.05685,-0.17483
0.5255,0.71505,0.03485,-0.04127
0.5450,0.24360,0.02923,0.37658
0.5450,-0.38056,0.35557,0.73369
0.5450,-0.83081,0.50087,0.86110
0.5451,-1.17232,0.48426,0.78903
0.5647,-1.41532,0.33559,0.58242
0.5647,-1.63503,0.48491,0.17302
0.5647,-1.54817,0.42593,-0.13007
0.5647,-1.20351,0.11199,-0.38061
0.5847,-0.82682,-0.01104,-0.44534
0.5847,-0.31600,-0.04383,-0.67409
0.5847,0.05008,-0.04873,-0.70808
0.5847,0.41940,0.09674,-0.73796
0.6042,0.99227,-0.06354,-0.65503
0.6042,1.23492,-0.06794,-0.71797
0.6042,1.59694,-0.09182,-0.74813
0.6042,1.75004,-0.17667,-0.80955
0.6246,1.90547,-0.16019,-0.75573
0.6246,2.07418,-0.28390,-0.67111
0.6246,2.01039,-0.23908,-0.68172
0.6246,1.97340,-0.29605,-0.71528
0.6443,1.91549,-0.39290,-0.65505
0.6443,1.74215,-0.36191,-0.34258
0.6443,1.19219,-0.01188,-0.24276
0.6443,0.87239,0.06561,-0.32521
0.6644,0.61270,0.04652,-0.52756
0.6644,0.20004,0.30171,-0.61075
0.6644,-1.50150,2.14905,-0.83941
0.6644,-0.44190,1.56156,-1.00831
0.6843,-0.27815,1.67982,-1.23494
0.6843,-0.46654,2.83691,-2.00218
0.6843,0.66266,2.19578,-1.88054
0.6843,1.43778,1.70625,-1.97006
0.7034,1.83846,1.26974,-1.64001
0.7034,1.83020,0.79400,-1.54126
0.7034,1.61163,0.47605,-1.37203
0.7034,1.49432,0.31900,-1.27662
0.7247,1.04537,0.19143,-1.22041
0.7247,0.77410,0.03655,-1.03342
0.7247,0.59971,-0.13517,-0.89142
0.7247,0.47189,-0.32334,-0.67039
0.7439,0.48626,-0.41814,-0.52830
0.7439,0.52763,-0.52420,-0.53583
0.7439,0.62585,-0.57779,-0.38145
0.7439,0.67599,-0.58865,-0.46153
0.7633,0.75896,-0.49676,-0.46539
0.7633,0.70159,-0.39103,-0.55484
0.7633,0.57375,-0.20655,-0.68954
0.7633,0.33421,0.21205,-0.87178
0.7841,0.01746,0.53574,-1.06370
0.7841,-0.41698,0.81799,-1.25713
0.7841,-0.88045,1.03223,-1.43047
0.7841,-1.53533,1.23607,-1.49329
0.8034,-2.05837,1.13192,-1.40373
0.8034,-2.53608,1.05758,-1.30016
0.8034,-2.83161,0.91764,-1.10575
