time,X_value,Y_value,Z_value
Started:,Apr 07 2020,11:39:15:646, 
0.0057,-0.03536,0.44237,0.18956
0.0057,-0.31483,0.21964,-0.04302
0.0057,-0.24154,0.15928,-0.11608
0.0090,-0.25984,0.08885,-0.09205
0.0297,-0.06083,-0.03037,0.06389
0.0297,0.23640,-0.02858,-0.09667
0.0297,0.28636,-0.17624,0.05246
0.0336,0.36451,-0.30955,0.07500
0.0463,0.71301,-0.22378,0.18346
0.0463,0.64561,-0.12965,-0.01420
0.0463,0.53923,-0.06375,0.05493
0.0495,0.52077,-0.06363,0.22856
0.0703,0.31309,0.07363,0.25657
0.0703,0.09768,0.23745,0.15956
0.0703,-0.09312,0.32923,0.02636
0.0703,-0.32101,0.34940,0.10387
0.0907,-0.19254,0.16046,0.12146
0.0907,-0.03805,0.08376,0.28559
0.0907,-0.48003,0.34961,0.40596
0.0944,-0.71360,0.69864,0.34443
0.1071,-0.26376,0.34931,0.24882
0.1071,-0.06448,0.17990,0.39575
0.1071,-0.19914,0.28444,0.44249
0.1107,-0.15133,0.21539,0.26378
0.1277,0.07789,0.08827,0.15514
0.1277,0.35949,-0.06780,0.22026
0.1277,0.35169,-0.04112,0.23869
0.1311,0.35324,-0.09090,0.17054
0.1457,0.24491,0.03083,0.20266
0.1457,0.31068,0.05360,0.13550
0.1457,0.26821,0.07888,0.08680
0.1544,0.23122,0.10980,0.22583
0.1659,0.09075,0.17786,0.18000
0.1659,0.04015,0.21147,0.12983
0.1659,0.01790,0.29353,0.07662
0.1698,-0.11627,0.24800,0.13013
0.1896,-0.07529,0.25051,0.10523
0.1896,-0.14416,0.17801,0.13701
0.1897,-0.05559,0.11840,0.14032
0.1950,-0.00360,0.09373,0.15305
0.2069,0.06699,-0.03482,0.14538
0.2069,0.13049,-0.04281,0.15111
0.2069,0.04785,-0.07249,0.11375
0.2166,-0.05675,-0.07029,0.15766
0.2292,-0.00042,-0.09887,0.25376
0.2292,-0.15031,0.10387,0.04751
0.2292,-0.22348,0.15981,-0.11385
0.2292,-0.34787,0.22351,-0.11655
0.2645,-0.30026,0.19727,-0.11701
0.2645,-0.14461,0.16775,-0.05429
0.2645,-0.01222,0.21122,-0.04331
0.2645,0.16171,0.09846,0.05206
0.2898,0.25010,0.19064,0.13718
0.2898,0.29010,0.21802,0.12001
0.2898,0.24224,0.31322,0.23855
0.2898,0.10671,0.33193,0.34310
0.3047,-0.06474,0.36847,0.34448
0.3047,-0.19341,0.40195,0.36596
0.3047,-0.29738,0.38405,0.27957
0.3047,-0.32332,0.34039,0.32413
0.3253,-0.22842,0.26864,0.33359
0.3253,-0.09926,0.22695,0.34080
0.3253,0.00754,0.04342,0.33791
0.3253,0.08004,-0.04432,0.37381
0.3502,0.15022,-0.07903,0.29411
0.3502,0.17225,-0.17630,0.08426
0.3502,0.16082,-0.16309,0.03390
0.3502,0.13154,-0.00920,0.07037
0.3648,-0.10157,0.12986,0.15045
0.3648,-0.39996,0.24034,0.12733
0.3648,-0.55792,0.30954,0.05160
0.3648,-0.56575,0.36223,0.02599
0.3859,-0.47228,0.31826,0.02310
0.3859,-0.40853,0.23662,-0.06587
0.3859,-0.34735,0.23464,-0.09151
0.3859,-0.21260,0.15924,-0.07712
0.4103,0.06448,0.09218,-0.02508
0.4103,0.19928,0.12543,0.05481
0.4103,0.33306,0.12160,0.08267
0.4103,0.33795,0.13169,0.19808
0.4265,0.19144,0.13251,0.28690
0.4265,0.11158,0.22400,0.24549
0.4265,0.03058,0.21016,0.26377
0.4265,0.02008,0.20694,0.20229
0.4497,0.02121,0.15896,0.17048
0.4497,0.09530,0.07953,0.24173
0.4497,0.03702,0.05085,0.20320
0.4497,0.14632,0.04208,0.17503
0.4657,0.17921,-0.02908,0.16515
0.4657,0.21105,-0.11200,0.22409
0.4657,0.22720,-0.10949,0.21026
0.4657,0.17383,-0.17984,0.14915
0.4863,0.14928,-0.26066,0.28162
0.4863,0.15879,-0.25273,0.20120
0.4863,0.14795,-0.20642,0.11823
0.4863,0.18926,-0.15623,0.15211
0.5038,0.23003,-0.17895,0.07547
0.5038,0.21012,-0.11990,0.07222
0.5038,0.18115,-0.01803,0.03940
0.5038,0.26914,0.02435,-0.14114
0.5236,0.32466,0.12152,-0.19948
0.5236,0.38333,0.13590,-0.10468
0.5236,0.32146,0.08314,-0.13131
0.5236,0.26461,0.07498,-0.12583
0.5434,0.25619,0.05057,-0.06041
0.5434,0.25287,-0.05450,-0.00796
0.5434,0.18764,-0.04682,0.03081
0.5434,0.25039,-0.19889,0.07483
0.5637,0.32687,-0.16050,0.13211
0.5637,0.43471,-0.19318,0.14696
0.5637,0.39736,-0.11431,0.08402
0.5637,0.27583,-0.02044,0.07920
0.5834,0.24710,0.07700,0.08487
0.5834,0.27004,0.11399,0.12827
0.5834,0.12784,0.18426,0.20750
0.5834,0.12350,0.13894,0.10787
0.6035,0.09057,0.10633,0.05107
0.6035,0.18176,0.12528,-0.02493
0.6035,0.14494,0.01975,-0.04286
0.6035,0.16813,0.08688,-0.11957
0.6232,0.22690,0.01395,-0.14380
0.6233,0.20581,0.01073,-0.12117
0.6233,0.29523,-0.00608,-0.15201
0.6233,0.32221,-0.09493,-0.17948
0.6431,0.31564,-0.07647,-0.19223
0.6431,0.35178,0.02645,-0.20359
0.6432,0.37363,-0.09796,-0.17519
0.6432,0.46028,-0.03344,-0.09691
0.6628,0.43763,0.03350,-0.10016
0.6628,0.34015,0.10638,0.03137
0.6628,0.12283,0.19236,0.11894
0.6628,-0.08348,0.11075,0.28686
0.6830,-0.22267,0.07315,0.34284
0.6830,-0.23891,0.11197,0.23927
0.6830,-0.21879,0.14852,0.13096
0.6830,-0.19755,0.22377,0.12621
0.7026,-0.15411,0.21807,0.14440
0.7026,-0.15993,0.32776,0.27304
0.7029,-0.15001,0.29881,0.38598
0.7029,-0.13818,0.25024,0.38402
0.7226,-0.18681,0.24957,0.29626
0.7227,-0.18050,0.14387,0.28640
0.7227,-0.12106,0.05230,0.17123
0.7227,0.03321,-0.11572,0.02181
0.7423,0.16846,-0.07725,-0.04511
0.7423,0.41453,-0.15277,-0.15809
0.7423,0.69310,-0.13921,-0.15759
0.7423,0.88425,-0.05595,-0.30570
0.7619,1.00292,0.00344,-0.21465
0.7619,0.96234,-0.03140,-0.03468
0.7619,0.77128,0.00859,-0.03584
0.7619,0.71116,0.09501,-0.02141
0.7824,0.54361,0.19035,-0.03130
0.7824,0.40271,0.23761,0.01057
0.7824,0.26790,0.23837,0.06763
0.7824,0.08604,0.23665,0.08845
0.8020,-0.20119,0.29637,0.12211
0.8020,-0.44014,0.31236,0.07997
0.8020,-0.57497,0.32833,0.17206
0.8020,-0.75670,0.33439,0.19481
0.8225,-0.81786,0.28893,0.28510
0.8225,-0.96438,0.22234,0.35097
0.8225,-0.85732,0.11150,0.35705
0.8225,-0.70307,-0.05964,0.23170
0.8432,-0.32187,-0.21840,0.21239
0.8432,0.08105,-0.48263,0.30427
0.8432,0.19671,-0.43147,0.18488
0.8432,0.20967,-0.38045,0.12337
0.8623,-0.48111,0.37168,0.20082
0.8623,-0.04523,0.07146,0.16861
0.8623,0.49589,-0.17725,0.25135
0.8623,0.67782,-0.16811,0.17950
0.8819,0.55707,-0.06413,0.12549
0.8819,0.27574,0.03415,0.00139
0.8819,0.02188,0.17144,-0.02471
0.8819,-0.27505,0.15129,0.07121
0.9014,-0.68178,0.15984,0.07190
0.9014,-1.06188,0.21666,0.22833
0.9014,-1.41561,0.01265,0.28961
0.9014,-2.22013,1.04874,0.12968
0.9215,-0.86000,0.32104,0.61585
