time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:42:04:619, 
0.0035,-0.13775,0.21394,-0.00905
0.0043,-0.14201,0.21980,-0.00532
0.0125,-0.14840,0.22193,0.00000
0.0150,-0.13296,0.23418,0.01119
0.0169,-0.11112,0.25283,0.02184
0.0169,-0.09301,0.27626,0.03036
0.0204,-0.07490,0.30928,0.04261
0.0212,-0.06212,0.33805,0.05646
0.0228,-0.04827,0.38119,0.06552
0.0242,-0.03442,0.42007,0.07617
0.0327,-0.02696,0.47014,0.09002
0.0352,-0.02004,0.51328,0.09747
0.0368,-0.01578,0.55430,0.10387
0.0368,-0.01365,0.58945,0.10333
0.0385,-0.01418,0.63898,0.10333
0.0413,-0.01684,0.67360,0.10493
0.0426,-0.01578,0.72261,0.10653
0.0440,-0.01418,0.76255,0.10493
0.0534,-0.02377,0.80410,0.10333
0.0567,-0.02004,0.84458,0.09588
0.0579,-0.02856,0.88293,0.08416
0.0581,-0.04135,0.92341,0.06498
0.0600,-0.04987,0.96549,0.04421
0.0607,-0.05093,0.99798,0.02184
0.0620,-0.05679,1.03739,-0.00479
0.0638,-0.07011,1.06775,-0.03355
0.0665,-0.07703,1.09705,-0.05273
0.0681,-0.08875,1.12687,-0.07190
0.0709,-0.09035,1.15510,-0.08628
0.0741,-0.09940,1.17534,-0.09374
0.0771,-0.10153,1.19132,-0.10280
0.0791,-0.10313,1.21210,-0.10546
0.0813,-0.11964,1.23766,-0.10972
0.0844,-0.13349,1.26749,-0.10972
0.0914,-0.13509,1.27921,-0.10866
0.0933,-0.13402,1.31276,-0.10493
0.0934,-0.12337,1.33833,-0.09800
0.0950,-0.11219,1.36762,-0.09321
0.0984,-0.09940,1.39213,-0.08149
0.0996,-0.07970,1.41237,-0.06977
0.1008,-0.06318,1.43687,-0.06658
0.1033,-0.03868,1.46723,-0.06178
0.1123,-0.03016,1.49972,-0.06072
0.1131,-0.02324,1.53274,-0.06072
0.1131,-0.00353,1.56630,-0.05220
0.1156,0.00020,1.59985,-0.05273
0.1234,-0.00300,1.61956,-0.06071
0.1234,0.00393,1.65950,-0.06231
0.1234,0.00659,1.69199,-0.06391
0.1234,0.00446,1.72715,-0.07563
0.1323,0.01085,1.76763,-0.08894
0.1336,0.02044,1.80012,-0.09587
0.1336,0.03056,1.83847,-0.09853
0.1350,0.04494,1.89280,-0.09214
0.1362,0.06305,1.96843,-0.08309
0.1377,0.05240,1.98867,-0.07936
0.1406,0.03216,2.00199,-0.09747
0.1439,0.00126,2.00358,-0.12143
0.1529,-0.02643,2.01157,-0.13848
0.1560,-0.04454,2.01104,-0.17630
0.1560,-0.06638,1.98760,-0.20666
0.1576,-0.08769,1.96577,-0.24607
0.1599,-0.10846,1.92262,-0.27750
0.1600,-0.12550,1.87309,-0.30892
0.1605,-0.13615,1.81716,-0.33236
0.1641,-0.14414,1.76709,-0.35206
0.1717,-0.15853,1.70371,-0.36272
0.1742,-0.15906,1.64033,-0.38242
0.1742,-0.16545,1.57322,-0.39468
0.1755,-0.16119,1.50664,-0.41332
0.1770,-0.14894,1.45178,-0.42450
0.1782,-0.12231,1.40384,-0.42876
0.1802,-0.09727,1.33886,-0.41971
0.1830,-0.06798,1.29625,-0.41225
