time,X_value,Y_value,Z_value
Started:,Apr 15 2020,10:42:04:619, 
0.0105,0.20920,0.92884,-0.20984
0.0105,0.16806,0.86519,-0.22092
0.0105,0.05023,0.62932,-0.04490
0.0137,0.00873,0.26109,0.22430
0.0306,-0.12923,-0.06495,0.44618
0.0306,-0.24981,-0.29844,0.60099
0.0306,-0.32295,-0.43573,0.45941
0.0340,-0.37880,-0.39347,0.15881
0.0508,-0.36688,-0.46031,-0.01457
0.0508,-0.26716,-0.47787,-0.16039
0.0508,-0.05287,-0.49671,-0.26237
0.0534,0.19776,-0.16925,-0.34129
0.0913,0.45268,0.01168,-0.49137
0.0914,0.67347,0.14320,-0.55479
0.0914,0.87230,0.25468,-0.51026
0.0914,0.93697,0.40747,-0.61716
0.1122,0.77568,0.56943,-0.47763
0.1122,0.61249,0.77553,-0.35753
0.1122,0.41024,0.93336,-0.25129
0.1122,0.27810,0.93703,-0.25867
0.1310,0.03144,0.71081,0.13196
0.1310,-0.18764,0.41332,0.29654
0.1310,-0.10958,0.16827,0.45826
0.1310,0.03573,-0.28483,0.35409
0.1511,0.11502,-0.52590,0.34166
0.1511,0.28021,-0.45217,0.17341
0.1511,0.39578,-0.56824,0.10013
0.1511,0.39029,-0.56816,0.06453
0.1706,0.25426,-0.54072,-0.01880
0.1706,0.40140,-0.69019,-0.17351
0.1706,0.76539,-0.63180,-0.39886
0.1706,1.04571,-0.53181,-0.65955
0.1906,1.20511,-0.28902,-0.57277
0.1906,1.12005,-0.18529,-0.43938
0.1906,0.84100,-0.17559,-0.07176
0.1906,0.56378,0.09245,0.19580
0.2102,0.05971,0.19202,0.42766
0.2102,-0.48526,0.36321,0.68310
0.2102,-1.43064,0.58434,1.20643
0.2102,-1.76716,0.36303,1.36927
0.2310,-6.44193,3.44686,2.70368
0.2310,-3.19857,1.68318,-0.30235
0.2311,-1.81105,0.94120,-0.54321
0.2311,-0.44191,-0.05427,-0.60508
0.2498,1.22331,-0.95326,-0.67314
0.2498,2.00235,-0.59843,-1.06036
0.2498,1.97755,0.24421,-1.33903
0.2498,1.54376,0.33201,-1.24191
0.2699,0.61442,0.38117,-0.54260
0.2699,-0.08096,0.49067,0.31066
0.2699,-0.66840,0.50118,0.94008
0.2699,-1.22821,0.51187,1.39670
0.2897,-1.87042,0.42589,1.72276
0.2897,-2.21971,0.36151,1.84056
0.2897,-2.41121,0.21862,1.79811
0.2897,-2.43623,-0.03536,1.56568
0.3110,-2.28578,0.01361,1.29633
0.3110,-1.99256,-0.00057,0.70956
0.3110,-1.62385,0.02483,0.25458
0.3110,-1.26235,0.00396,-0.03617
0.3297,-0.79004,0.00918,-0.22290
0.3297,-0.45432,0.05942,-0.27561
0.3297,0.01533,0.09604,-0.34109
0.3297,0.28480,0.06938,-0.25726
0.3502,0.55006,0.02430,-0.22202
0.3502,0.87308,0.03696,-0.03268
0.3502,0.98220,0.08358,0.02462
0.3502,1.17359,0.33188,0.29390
0.3741,1.14172,0.40507,0.53377
0.3741,0.94923,0.52718,0.66985
0.3741,0.78252,0.59740,0.66943
0.3741,0.55413,0.55579,0.42408
0.3899,0.27383,0.37864,0.14448
0.3899,0.02573,0.21596,-0.11088
0.3899,-0.10220,-0.05195,-0.27083
0.3899,-0.15079,-0.23071,-0.36654
0.4101,-0.05783,-0.33681,-0.35496
0.4101,0.03925,-0.40929,-0.37210
0.4101,0.16587,-0.41197,-0.41168
0.4101,0.30562,-0.41021,-0.27413
0.4291,0.36916,-0.39317,-0.14386
0.4291,0.31098,-0.22974,-0.09837
0.4291,0.36133,0.02041,-0.09799
0.4291,0.31567,0.12006,-0.27013
0.4491,0.23185,0.29439,-0.36830
0.4491,0.07449,0.32892,-0.34293
0.4491,-0.03645,0.28605,-0.30405
0.4491,0.00249,0.26318,-0.17209
0.4695,0.04084,0.20683,0.04861
0.4696,0.15767,0.15187,0.20889
0.4696,0.32876,0.10948,0.36429
0.4696,0.47562,0.20472,0.49644
0.4894,0.43134,0.27438,0.72766
0.4894,0.35606,0.36306,0.76897
0.4894,0.12032,0.36608,0.73394
0.4894,-0.07951,0.34901,0.48302
0.5088,-0.25834,0.25847,0.22347
0.5088,-0.40045,0.24395,-0.00787
0.5088,-0.42021,0.24703,-0.16198
0.5088,-0.37868,0.25568,-0.21976
0.5290,-0.20939,0.29829,-0.30110
0.5290,-0.09763,0.24711,-0.27342
0.5290,-0.00579,0.19361,-0.30641
0.5290,0.04123,0.15521,-0.25079
0.5489,-0.03049,0.10088,-0.12397
0.5489,-0.00799,-0.09458,-0.13950
0.5489,-0.01099,-0.15196,-0.18668
0.5489,0.02271,-0.23615,-0.34696
0.5695,0.02745,-0.27984,-0.44788
0.5695,0.02465,-0.30676,-0.52966
0.5695,0.05045,-0.18920,-0.63102
0.5695,0.07243,-0.17989,-0.58640
0.5883,0.09614,-0.08539,-0.71835
0.5883,0.20362,0.10059,-0.71018
0.5883,0.26575,0.28576,-0.76685
0.5883,0.64988,0.51758,-0.74422
0.6080,0.48023,0.77634,-0.55836
0.6080,0.60471,0.95462,-0.11015
0.6080,0.57201,1.11793,0.28739
0.6080,0.45767,1.02426,0.54275
0.6287,0.27871,0.84495,0.67753
0.6287,-0.00587,0.55608,0.67261
0.6287,-0.36925,0.20809,0.39094
0.6287,-0.64640,-0.08406,-0.12351
0.6481,-0.95170,-0.27765,-0.66502
0.6481,-1.09748,-0.41699,-1.05828
0.6481,-1.17336,-0.43280,-1.31645
0.6481,-1.01222,-0.36108,-1.41383
0.6684,-0.67625,-0.25705,-1.42731
0.6684,-0.60814,-0.02915,-1.37251
0.6684,-0.53546,0.20879,-1.23128
0.6684,-0.40171,0.39314,-0.92519
0.6883,-0.34264,0.49271,-0.58218
0.6883,-0.25074,0.72274,-0.42252
0.6883,-0.11208,0.75335,-0.22563
