time,X_value,Y_value,Z_value
Started:,Apr 07 2020,11:39:15:646, 
0.0078,0.02807,-0.06151,0.00434
0.0103,0.03979,-0.04660,0.01127
0.0126,0.04565,-0.02476,0.00594
0.0126,0.04352,-0.01304,0.00487
0.0141,0.04298,0.01306,-0.00418
0.0182,0.04405,0.03276,0.00008
0.0182,0.05257,0.05300,-0.00045
0.0194,0.05950,0.07058,-0.01164
0.0322,0.06695,0.08869,-0.00951
0.0350,0.06216,0.08975,-0.01856
0.0350,0.05523,0.10680,-0.03454
0.0350,0.04405,0.11745,-0.04573
0.0371,0.04192,0.12544,-0.04040
0.0371,0.04139,0.13077,-0.04786
0.0390,0.03393,0.13503,-0.05585
0.0404,0.03233,0.13556,-0.05851
0.0482,0.03340,0.13130,-0.06437
0.0508,0.03553,0.13450,-0.06650
0.0508,0.02647,0.12438,-0.06650
0.0525,0.02647,0.11319,-0.06756
0.0540,0.01635,0.10786,-0.06490
0.0603,0.01635,0.09987,-0.06916
0.0614,0.00730,0.08496,-0.06756
0.0633,0.00357,0.07697,-0.05691
0.0634,0.00037,0.06792,-0.05052
0.0717,0.00144,0.06259,-0.04732
0.0735,-0.00335,0.06419,-0.04573
0.0735,0.00623,0.05780,-0.03987
0.0750,0.00943,0.05460,-0.03614
0.0750,0.01742,0.03543,-0.03028
0.0768,0.02487,0.02531,-0.01377
0.0806,0.02487,0.00986,-0.01057
0.0928,0.02381,0.00294,-0.00525
0.0954,0.01582,0.00507,-0.00578
0.0958,0.01795,0.00826,-0.00844
0.0975,0.02115,0.00613,-0.00205
0.0975,0.02914,-0.00559,0.00274
0.0975,0.03127,-0.01251,0.00700
0.0994,0.02967,-0.02370,0.01180
0.1009,0.02701,-0.02529,0.01446
0.1093,0.02061,-0.03275,0.01180
0.1122,0.01635,-0.03435,0.01020
0.1122,0.01103,-0.02316,0.01073
0.1135,0.00783,-0.02316,-0.00152
0.1135,0.01422,-0.02263,-0.01164
0.1152,0.00517,-0.01677,-0.00897
0.1199,0.00836,-0.01145,-0.02069
0.1215,-0.00122,-0.00772,-0.02549
0.1297,0.00197,-0.00133,-0.02708
0.1329,-0.00069,-0.00665,-0.03507
0.1329,-0.00868,0.00080,-0.04253
0.1329,-0.00495,0.01306,-0.04200
0.1341,-0.00868,0.02051,-0.05957
0.1358,-0.00815,0.03543,-0.05478
0.1384,-0.00122,0.03702,-0.06011
0.1397,0.00463,0.05034,-0.05957
0.1532,0.00570,0.05141,-0.06011
0.1559,0.00410,0.05194,-0.06810
0.1559,0.00463,0.05141,-0.06863
0.1578,0.00517,0.05460,-0.07129
0.1578,0.00357,0.04661,-0.06170
0.1578,0.00197,0.03489,-0.06810
0.1596,-0.00389,0.03596,-0.06756
0.1599,-0.00389,0.02690,-0.06170
0.1685,0.00410,0.01465,-0.06117
0.1711,-0.00921,0.01359,-0.05798
0.1711,-0.00655,0.00666,-0.05798
0.1730,-0.01987,0.00134,-0.05158
0.1730,-0.00815,0.00453,-0.04732
0.1743,-0.00442,0.00134,-0.04040
0.1761,-0.00549,-0.00026,-0.03987
0.1836,-0.00655,0.00560,-0.04519
0.1936,-0.00602,0.00826,-0.03933
0.1936,-0.00549,0.01838,-0.03987
0.1936,0.00410,0.01732,-0.03241
0.1936,0.00463,0.03436,-0.02282
0.1961,0.00783,0.04821,-0.02336
0.1977,0.01422,0.06046,-0.02442
0.1989,0.02168,0.07378,-0.01750
0.2042,0.03393,0.08869,-0.01430
0.2093,0.03872,0.09774,-0.00471
0.2175,0.04831,0.10840,-0.00471
0.2176,0.05630,0.10786,-0.00525
0.2196,0.05950,0.11159,-0.00631
0.2196,0.05790,0.11692,-0.00684
0.2218,0.04884,0.11585,-0.00098
0.2218,0.05044,0.11692,0.00168
0.2218,0.04192,0.10946,-0.00045
0.2218,0.04511,0.10360,0.00487
0.2301,0.04139,0.10999,0.00168
0.2317,0.03606,0.11266,0.00381
0.2317,0.03340,0.10627,0.00807
0.2335,0.03073,0.11319,0.00647
0.2335,0.02221,0.10999,-0.00312
0.2354,0.01475,0.10893,-0.00152
0.2376,0.02061,0.11053,-0.00471
