time,X_value,Y_value,Z_value
Started:,Apr 14 2020,13:40:35:940, 
0.0050,0.00717,-0.08464,0.01946
0.0050,0.00504,-0.08357,0.03278
0.0050,0.01303,-0.08730,0.03065
0.0050,0.01569,-0.07985,0.03704
0.0057,0.02262,-0.06760,0.03225
0.0084,0.02262,-0.06919,0.04184
0.0134,0.01889,-0.06014,0.02586
0.0200,0.02368,-0.05748,0.02799
0.0214,0.02262,-0.06174,0.03012
0.0214,0.02528,-0.05428,0.02852
0.0230,0.02901,-0.05694,0.03225
0.0242,0.03540,-0.05961,0.03225
0.0259,0.04019,-0.06813,0.03757
0.0282,0.03913,-0.06653,0.02958
0.0308,0.03806,-0.06174,0.03704
0.0391,0.02049,-0.05002,0.04397
0.0409,0.02741,-0.04736,0.05089
0.0409,0.02688,-0.03297,0.05728
0.0427,0.02208,-0.02552,0.06154
0.0517,0.02208,-0.01807,0.06474
0.0517,0.01942,-0.00741,0.06421
0.0517,0.02954,-0.00369,0.06847
0.0517,0.04285,0.00963,0.07486
0.0592,0.04499,0.01709,0.07327
0.0608,0.05883,0.02614,0.06581
0.0608,0.06363,0.03892,0.06208
0.0632,0.05670,0.05064,0.05888
0.0646,0.05084,0.06343,0.05729
0.0658,0.04019,0.07141,0.04131
0.0687,0.03966,0.07568,0.04291
0.0741,0.03167,0.08686,0.03651
0.0829,0.02315,0.08952,0.03332
0.0829,0.01729,0.09858,0.02267
0.0829,0.01090,0.10604,0.01840
0.0829,0.00078,0.12734,0.01681
0.0836,-0.00455,0.13107,0.00722
0.0854,-0.01733,0.14811,0.00615
0.0881,-0.02000,0.16889,-0.00077
0.0907,-0.02585,0.19019,-0.01781
0.0992,-0.02372,0.21789,-0.02208
0.1008,-0.02213,0.24399,-0.03752
0.1008,-0.00934,0.27168,-0.05030
0.1028,-0.00082,0.29938,-0.06042
0.1053,0.00717,0.34039,-0.07161
0.1066,0.02048,0.37235,-0.07694
0.1082,0.03167,0.39952,-0.08493
0.1110,0.04392,0.44053,-0.07800
0.1191,0.05777,0.47355,-0.07960
0.1209,0.07215,0.51616,-0.08067
0.1209,0.07801,0.54919,-0.07800
0.1225,0.09772,0.58647,-0.08013
0.1234,0.11210,0.62589,-0.07907
0.1250,0.11849,0.66157,-0.07800
0.1278,0.12701,0.71537,-0.08652
0.1303,0.13873,0.75052,-0.08599
0.1389,0.14565,0.81124,-0.08706
0.1405,0.15418,0.85758,-0.09398
0.1405,0.18294,0.90711,-0.09824
0.1420,0.19838,0.95931,-0.10943
0.1438,0.21276,1.01098,-0.12434
0.1456,0.21969,1.06531,-0.13712
0.1477,0.23407,1.12070,-0.14831
0.1503,0.23780,1.17609,-0.16216
0.1588,0.25111,1.22137,-0.17334
0.1606,0.26976,1.26824,-0.18080
0.1606,0.27721,1.32150,-0.18879
0.1622,0.30171,1.37157,-0.19358
0.1635,0.32142,1.42537,-0.18932
0.1651,0.34326,1.48396,-0.19571
0.1675,0.37042,1.53988,-0.22874
0.1701,0.38480,1.59687,-0.24738
0.1787,0.40025,1.65600,-0.27295
0.1804,0.40132,1.70979,-0.29691
0.1804,0.40238,1.75879,-0.32088
0.1819,0.39652,1.79874,-0.33207
0.1838,0.38640,1.84401,-0.35071
0.1866,0.37841,1.87224,-0.34805
0.1883,0.36616,1.89408,-0.36509
0.1908,0.35498,1.90047,-0.36669
0.1982,0.35338,1.89408,-0.36083
0.1998,0.34859,1.86212,-0.35124
0.1998,0.35711,1.78596,-0.34059
0.2010,0.36723,1.69328,-0.32994
0.2024,0.37042,1.60380,-0.30863
0.2047,0.37682,1.51325,-0.29532
0.2072,0.38161,1.43602,-0.27508
0.2105,0.39492,1.37796,-0.23779
0.2185,0.40451,1.31990,-0.14192
0.2197,0.40078,1.28635,-0.08493
0.2197,0.42315,1.28901,-0.09451
0.2222,0.42635,1.24374,-0.11582
0.2236,0.40824,1.18834,-0.12168
0.2251,0.40451,1.15000,-0.12328
0.2275,0.38694,1.09726,-0.11848
0.2298,0.35871,1.06477,-0.11103
0.2387,0.34219,1.04400,-0.10304
0.2400,0.31716,1.02110,-0.10410
0.2400,0.28680,0.98648,-0.09824
0.2417,0.27189,0.97050,-0.10676
0.2433,0.26390,0.95239,-0.12274
0.2447,0.25058,0.93641,-0.13712
0.2473,0.25591,0.92256,-0.15364
0.2500,0.26177,0.93321,-0.17654
0.2586,0.27082,0.94227,-0.20317
0.2602,0.28787,0.95612,-0.22394
0.2602,0.27615,0.97316,-0.24045
0.2625,0.28307,0.99926,-0.25217
0.2642,0.28147,1.01364,-0.25803
0.2657,0.27775,1.04027,-0.26442
0.2677,0.27029,1.06211,-0.27081
0.2713,0.25538,1.07223,-0.27880
0.2788,0.24898,1.07223,-0.30384
0.2803,0.24046,1.06957,-0.30970
0.2803,0.22981,1.05359,-0.31875
0.2817,0.21063,1.03761,-0.33313
0.2835,0.18773,1.00831,-0.33207
0.2851,0.16376,0.96943,-0.34432
0.2886,0.14832,0.94653,-0.34751
0.2901,0.12967,0.91510,-0.34964
0.2985,0.11849,0.90285,-0.34432
0.2999,0.10038,0.89433,-0.33899
0.2999,0.09985,0.88901,-0.33367
0.3020,0.07801,0.87675,-0.32621
0.3049,0.06789,0.89114,-0.31236
0.3062,0.06523,0.91670,-0.29052
0.3078,0.05244,0.92789,-0.27987
0.3094,0.04499,0.96304,-0.26389
0.3173,0.03060,0.97582,-0.24152
0.3197,0.02315,1.00086,-0.23513
0.3197,0.01729,1.03228,-0.22554
0.3214,0.02421,1.07010,-0.21382
0.3237,0.03753,1.09513,-0.19784
0.3251,0.03806,1.12922,-0.18826
0.3272,0.04552,1.15319,-0.18772
0.3344,0.05298,1.17982,-0.18506
0.3383,0.05830,1.20379,-0.18772
0.3397,0.04871,1.21125,-0.18453
0.3397,0.04978,1.21870,-0.18506
0.3412,0.05457,1.22084,-0.19571
0.3427,0.04392,1.20645,-0.20051
0.3453,0.03753,1.19048,-0.19784
0.3473,0.03327,1.16384,-0.20477
